V1,V2,V3,V4,V5,V6,V7,V8
3348.40283203125,3342.676,3345.9219,3346.9155,3351.0383,3343.7708,3350.301,3352.3271
4500.11328125,4526.0503,4545.735,4562.915,4582.349,4593.4854,4613.8984,4630.2925
3062.968017578125,3055.7046,3095.0967,3123.9292,3139.5032,3121.9712,3162.339,3191.538
1087.52197265625,1069.3833,1082.8865,1095.3583,1096.068,1076.5295,1091.7325,1105.2642
6054.26416015625,6158.9136,6154.6475,6076.289,6081.632,6195.2925,6146.89,6073.7764
10676.873046875,10677.974,10706.032,10716.029,10736.736,10731.848,10759.023,10777.006
3920.012451171875,3949.8972,3976.6184,3993.0193,3999.6152,4029.4883,4059.5393,4054.1543
3684.951171875,3711.5334,3725.4568,3735.2651,3747.4683,3765.5366,3779.9421,3790.9011
1161.8956298828125,1162.2074,1169.0391,1173.0311,1175.0264,1173.4275,1181.3727,1185.0643
3780.37744140625,3888.4014,3794.2053,3778.2063,3785.6675,3893.615,3804.656,3782.4407
10902.7822265625,11087.639,10373.912,11055.227,10953.781,11104.995,10462.473,11079.08
7038.751953125,7009.5337,6882.238,7041.1006,7022.7275,7002.6953,6895.0825,7038.0127
8346.798828125,8748.043,8581.835,8566.19,8374.095,8755.937,8603.999,8574.765
11347.2255859375,11196.406,10599.48,11035.918,11327.359,11149.15,10561.89,11072.666
1444.7117919921875,1557.3232,1491.1372,1545.9768,1458.3992,1553.9128,1500.697,1544.667
12341.0126953125,12436.831,12170.841,12373.484,12350.198,12371.347,12187.178,12414.379
7593.02978515625,7549.7627,7433.113,8356.39,7717.5493,7685.685,7528.325,8429.468
3242.900146484375,3211.292,3201.6667,3220.8823,3211.1636,3213.9614,3208.4438,3213.3032
1154.819580078125,1129.2701,1130.5848,1151.6406,1154.8186,1139.4365,1147.4884,1168.2365
9677.5009765625,9768.725,9799.353,9855.545,9881.231,9946.311,9978.786,10008.213
8889.328125,8950.323,8944.449,8975.766,8958.189,9010.718,9010.636,9030.84
10216.578125,10255.547,10255.377,10261.121,10246.582,10291.263,10329.516,10287.685
1207.2744140625,1209.9287,1210.645,1209.295,1209.2439,1212.7861,1216.6195,1212.0641
9588.33203125,9658.925,9497.459,9634.496,9543.45,9593.957,9442.635,9496.059
2494.62841796875,2496.1008,2507.7043,2507.455,2516.8184,2515.7866,2523.7163,2528.8054
1242.2236328125,1245.7784,1255.5334,1264.9834,1274.2295,1275.0431,1286.301,1292.4032
1105.6961669921875,1102.7479,1104.8611,1107.6818,1109.6199,1107.7552,1111.3748,1113.0697
11268.5439453125,11066.794,11190.532,11167.181,11251.655,11085.344,11198.73,11245.557
8428.6103515625,8939.602,9379.842,10135.049,8470.99,9079.199,9427.603,10220.787
5537.07080078125,6033.383,5855.9736,5740.3022,5596.51,6055.5913,5905.3945,5772.32
8152.490234375,8600.295,8603.764,8214.804,8207.228,8623.088,8651.449,8255.367
8144.58837890625,8671.752,8491.815,8431.324,8245.517,8720.912,8573.782,8502.336
6712.18115234375,7110.8613,7662.304,8532.535,6732.453,7245.2305,7707.9863,8639.323
11287.982421875,11345.306,11356.0,11239.601,11257.473,11202.538,11345.804,11168.44
2559.432861328125,2678.7776,2507.8152,2776.597,2574.5334,2677.7278,2520.0764,2761.0205
8320.6630859375,8936.056,8768.73,8560.33,8370.469,8939.523,8815.76,8583.697
11065.7392578125,11976.867,11324.669,11697.246,11106.991,11901.216,11349.501,11665.566
7195.84326171875,7624.3555,7442.704,7491.4253,7223.6323,7614.2783,7461.279,7494.876
11670.9345703125,11054.259,11750.923,11211.366,11550.904,11067.543,11729.664,11218.743
6710.521484375,7200.4473,7157.0625,8047.002,6749.4214,7265.785,7199.4736,8095.035
6885.27490234375,7375.493,7114.7188,6950.012,6912.4624,7383.0776,7155.421,6969.6885
6466.63818359375,6469.6704,6472.337,6466.205,6466.7944,6470.908,6478.251,6474.8164
10632.466796875,10719.997,10755.654,10798.109,10828.885,10889.877,10937.763,10965.935
3014.27685546875,3039.0964,3049.2073,3061.245,3069.9656,3087.2642,3100.8418,3108.8247
1478.775634765625,1508.9799,1501.2789,1506.6372,1510.633,1534.4253,1533.3567,1540.1562
1488.1500244140625,1515.3408,1508.2982,1513.2443,1518.909,1540.9071,1539.1226,1547.2047
5172.07177734375,5200.446,5228.491,5250.579,5321.829,5350.358,5382.13,5432.556
9946.4033203125,10083.489,10151.803,10221.343,10307.192,10382.032,10465.294,10537.444
6806.1416015625,6847.8364,6912.4014,7000.2686,7102.432,7103.5957,7181.8057,7228.83
1076.33349609375,1079.7966,1077.8083,1081.2161,1082.4552,1085.8622,1085.2461,1088.8195
6856.474609375,6837.486,6881.3887,6932.755,6873.7134,6897.3994,6900.3794,6976.4136
7080.18701171875,7187.0566,7268.3115,7324.3877,7401.2314,7455.158,7539.8623,7574.716
9564.3017578125,9628.318,9683.335,9760.458,9803.703,9821.708,9881.933,9904.499
8644.767578125,8790.774,8803.854,8859.559,8927.076,9025.311,9045.959,9110.779
3652.972900390625,3683.3345,3714.7856,3737.882,3769.235,3783.7732,3817.9675,3829.43
1593.24560546875,1718.3682,1583.487,1589.5056,1610.6295,1733.4187,1602.4164,1605.3104
6823.14794921875,7310.73,6868.091,6775.012,6843.9194,7338.9307,6912.4497,6804.4473
3543.629638671875,3716.988,3486.728,3516.4604,3536.2573,3716.9722,3478.3613,3510.6365
6615.45654296875,6658.481,6074.052,6322.0605,6599.9067,6690.971,6108.227,6353.774
7565.0595703125,7440.35,7277.6084,6963.939,7527.531,7473.198,7325.1777,7047.939
7599.2763671875,8197.541,7648.538,7717.5977,7665.2583,8229.024,7709.974,7771.7983
9180.52734375,9888.09,9982.702,9283.833,9265.733,9948.189,10058.3125,9352.858
13021.9462890625,12741.015,12969.395,12732.269,12899.207,12688.826,12940.276,12724.364
9608.8984375,9601.909,9597.476,9661.899,9656.18,9672.211,9716.364,9757.209
8032.86962890625,8385.477,8821.676,7873.044,8042.1284,8416.973,8860.417,7905.877
8080.4609375,8529.504,9082.187,7966.8706,8094.1846,8574.293,9126.482,8009.004
1083.7230224609375,1082.9347,1082.2444,1080.7874,1079.6708,1079.2424,1076.2598,1075.2141
3545.76220703125,3594.1792,3620.0386,3663.4268,3696.5586,3719.8176,3745.885,3780.9216
3272.319580078125,3306.848,3320.8206,3353.0776,3375.9854,3392.8267,3407.144,3436.445
1283.0819091796875,1303.0419,1316.836,1329.3345,1340.8391,1352.1393,1366.8484,1374.0354
5589.427734375,5681.832,5811.251,5857.9946,5924.7246,5988.627,6119.045,6141.528
3754.5498046875,3879.8682,4017.857,4088.5176,4186.103,4256.152,4386.12,4419.084
2441.55615234375,2540.496,2619.7231,2662.6306,2727.593,2786.4888,2859.6895,2892.484
9070.8505859375,9146.316,9250.514,9321.77,9438.941,9479.027,9592.542,9656.572
9866.638671875,9913.959,9976.58,10028.61,10107.29,10109.009,10160.819,10221.925
7586.88818359375,7580.119,7699.7524,7701.1,7874.711,7794.7095,7919.2812,7946.192
6129.4912109375,6280.251,6400.926,6499.691,6604.8022,6678.191,6797.367,6851.7227
2503.0458984375,2562.3564,2621.0986,2657.1567,2698.2327,2733.0737,2787.4077,2811.0327
17842.443359375,18254.088,19043.268,19273.816,19772.42,19948.887,20671.064,20813.637
3393.238037109375,3421.043,3443.9404,3466.0366,3504.7642,3516.4036,3544.062,3564.8652
12484.9052734375,12680.845,12542.807,12597.868,12493.186,12580.257,12591.407,12606.394
6223.43798828125,7552.847,5006.968,6530.216,6372.3706,7595.9824,5079.818,6531.7095
2900.977294921875,2962.673,2979.606,2962.4795,2879.3367,2953.6335,2962.4844,2947.2148
7760.0107421875,7758.8633,7837.374,7870.556,7909.4863,7901.698,7990.7925,8047.8325
9095.748046875,9181.2,9285.736,9402.238,9534.302,9552.1045,9667.633,9734.91
2669.09228515625,2669.886,2725.0461,2772.3552,2792.689,2776.8862,2831.763,2868.847
3420.73291015625,3680.3416,3604.0718,3388.8037,3447.6506,3703.25,3640.6082,3426.6465
8173.28271484375,8870.9375,9008.119,8076.998,8208.704,8902.052,9077.904,8129.1274
1564.4044189453125,1666.7668,1584.8037,1563.8578,1580.5386,1682.9077,1603.8713,1584.016
11411.568359375,11012.925,11519.266,10943.738,11306.684,10993.442,11493.959,10922.858
9175.751953125,9847.595,9918.36,9081.178,9228.316,9890.182,9997.325,9147.068
1419.961181640625,1397.8608,1412.923,1390.017,1407.5592,1386.6364,1411.82,1388.8661
9138.630859375,9006.299,9020.579,8851.156,9136.165,9004.036,9048.982,8892.156
8815.3603515625,9313.928,9619.977,8799.445,8861.855,9337.791,9666.209,8814.351
7935.29052734375,8551.117,8169.4795,7921.809,7975.356,8579.538,8225.183,7966.6216
7462.103515625,7816.72,7791.959,7535.9565,7497.099,7816.759,7810.757,7515.675
4450.46240234375,4752.7373,4337.755,4446.2275,4465.0605,4768.663,4366.294,4456.2354
11788.7197265625,11209.487,11724.513,11209.611,11696.873,11192.706,11735.063,11287.931
7103.30859375,7208.2993,7151.2773,7175.381,7123.7124,7215.9395,7177.93,7187.0474
5180.51171875,5165.6772,5035.923,5572.4204,5294.903,5265.8335,5127.759,5649.299
11570.658203125,11077.389,11633.365,11178.451,11449.393,11075.353,11603.906,11175.985
2968.3017578125,3149.9614,3060.729,2999.1233,2982.5625,3151.9514,3076.674,3007.8628
11720.326171875,11347.222,11835.417,11334.9375,11626.914,11315.186,11807.726,11299.373
3566.634765625,3737.7717,3604.8037,3646.5862,3576.328,3731.7551,3614.2996,3633.5308
7040.375,7350.7563,7169.23,7038.7793,7059.946,7358.7856,7202.0894,7069.1597
11619.263671875,11090.629,11658.482,11140.768,11497.927,11067.895,11620.58,11143.456
2153.403564453125,2013.0299,2061.1497,2127.933,2146.3618,2014.0232,2045.6628,2118.0706
7592.0439453125,7577.403,7576.1704,7575.0674,7677.2974,7637.7144,7698.7754,7707.3647
9783.048828125,9896.569,9961.575,10002.672,10044.709,10120.362,10185.983,10230.118
1097.966064453125,1103.1779,1104.5157,1107.5356,1111.2234,1113.4998,1116.4923,1119.7711
1131.23095703125,1136.5895,1137.9609,1141.0695,1144.8905,1147.2266,1150.3013,1153.6753
3944.38818359375,3971.336,3976.2961,3967.792,3930.4182,3948.3237,3968.8796,3973.7124
2018.992919921875,2044.6453,2073.1255,2088.939,2120.399,2133.5723,2161.884,2171.5315
1736.5411376953125,1760.3765,1787.6082,1802.9894,1833.4146,1845.4814,1872.7894,1882.1129
1238.741943359375,1246.6482,1259.8044,1268.0762,1283.6948,1286.369,1299.9769,1306.1223
1177.47802734375,1159.3608,1174.4098,1172.61,1181.9551,1172.5603,1187.0697,1183.6261
11033.7998046875,11089.319,11139.327,11190.572,11243.205,11280.605,11335.187,11366.715
1854.7523193359375,2150.7842,2123.7888,2095.2832,1998.5374,2251.6943,2229.9866,2210.097
7650.13720703125,8871.15,8759.923,8642.12,8243.146,9287.278,9197.904,9115.632
5892.748046875,5967.788,6067.494,6113.704,6199.242,6242.121,6345.1416,6382.8228
3616.462158203125,3627.1006,3670.244,3693.9702,3717.43,3723.0881,3779.3691,3783.176
11083.91015625,11289.777,11411.712,11463.235,11614.514,11760.163,11866.055,11934.836
5025.4501953125,5075.5103,5095.1055,5118.0835,5136.6973,5169.744,5187.8345,5199.6294
7708.9130859375,7765.3926,7843.6196,7889.9946,7962.973,7987.3716,8070.75,8103.6523
2785.06103515625,2801.655,2818.9429,2834.3594,2871.5632,2867.7932,2888.6821,2905.7825
6727.927734375,7025.9136,6706.1885,6978.7207,6727.0854,7006.576,6706.0825,6927.549
12667.2216796875,12620.79,12676.008,12498.881,12624.772,12520.787,12638.092,12467.253
1038.1026611328125,1028.236,1029.2535,1040.8674,1044.7319,1036.82,1043.4011,1049.3207
1688.857421875,1700.8903,1712.0682,1720.772,1735.3687,1741.5807,1751.6287,1761.4163
1427.9622802734375,1432.3313,1431.1208,1430.5657,1431.2823,1435.3555,1432.343,1433.2141
2480.142578125,2487.538,2494.443,2492.652,2497.6064,2501.861,2511.9521,2509.443
1024.2335205078125,1031.1144,1038.3187,1025.993,1024.0931,1030.8126,1039.7566,1026.981
6056.107421875,6096.776,6139.5425,6066.536,6055.2705,6095.033,6147.993,6072.367
6670.044921875,6647.4946,6682.1035,6660.101,6670.432,6599.0054,6643.2163,6675.9316
2084.9228515625,2078.9255,2088.7104,2081.8936,2084.803,2063.2744,2076.2173,2086.7795
1716.0494384765625,1717.0986,1717.3531,1712.568,1715.098,1712.479,1715.3396,1712.4725
1099.6949462890625,1106.7374,1108.9855,1114.5508,1120.7034,1122.679,1127.3639,1131.7946
9514.806640625,9575.745,9595.275,9643.318,9696.527,9713.662,9754.24,9792.513
1935.8519287109375,1936.8484,1937.5435,1931.8981,1934.7963,1931.7405,1935.0477,1931.9701
5482.2333984375,5542.025,5601.304,5632.4478,5689.863,5713.2925,5781.5693,5808.905
6592.8173828125,6635.753,6727.0337,6709.7603,6744.278,6758.384,6811.1055,6802.792
9583.755859375,9786.1875,9820.583,9842.398,9869.195,10007.635,10012.509,10087.278
11046.1787109375,11191.0205,11278.924,11387.346,11480.834,11550.691,11642.004,11723.143
1076.363525390625,1071.4619,1077.9218,1083.9015,1082.3885,1070.8904,1077.9158,1074.92
983.0916137695312,978.79346,982.1266,987.1947,988.21716,975.5845,982.7141,981.1978
2369.77294921875,2389.0835,2407.6597,2415.4346,2431.9756,2443.207,2463.5342,2467.686
6588.38818359375,6843.5986,6386.505,6776.0293,6794.803,7007.4453,6575.933,6946.866
11672.09765625,11760.009,11556.109,11403.388,11687.618,11616.949,11679.37,11384.746
7330.09375,7668.4478,7475.9253,7564.7163,7389.489,7700.099,7527.2217,7603.4683
2867.450927734375,2873.7463,2873.8723,2883.9568,2882.662,2888.064,2877.6777,2879.0774
4447.11083984375,4597.0483,4600.9473,4604.702,4574.078,4696.447,4704.9795,4691.517
1237.6973876953125,1239.7578,1229.2423,1237.4504,1250.0493,1260.3213,1252.4106,1263.3347
2450.15185546875,2446.8188,2451.5645,2449.297,2458.6372,2452.563,2462.26,2460.3262
9719.3779296875,9782.531,9811.98,9845.838,9909.792,9956.016,9989.878,10039.766
1472.81884765625,1476.8671,1486.8868,1492.4423,1499.9019,1500.8269,1512.2642,1515.0106
1388.060791015625,1393.2915,1408.574,1416.6598,1428.2944,1428.5063,1443.2648,1448.489
5164.349609375,5241.1543,5296.494,5310.2773,5388.1025,5417.337,5486.64,5519.912
1476.400634765625,1476.6293,1486.4866,1485.5657,1489.4297,1487.4673,1494.4009,1494.9736
4335.0166015625,4330.1694,4343.269,4337.3525,4335.2954,4339.7085,4376.7393,4371.9727
2290.3759765625,2373.9248,2424.0667,2453.8064,2523.809,2566.941,2625.321,2649.199
2731.76123046875,2829.4285,2894.2905,2949.4731,3036.501,3079.4866,3161.7217,3204.613
10723.3779296875,10732.314,10831.289,10864.441,10913.342,10917.927,11020.937,11099.698
1468.8763427734375,1465.4369,1477.4607,1480.4807,1485.6304,1480.492,1491.4128,1496.8704
7837.01123046875,7856.672,7845.4395,7865.4478,7840.1367,7860.2617,7837.9546,7848.3667
6346.67236328125,6352.4653,6380.388,6405.1514,6421.1577,6410.8506,6443.962,6468.043
7256.728515625,7415.47,7035.1885,6897.8193,7265.5815,7459.493,7083.476,6957.875
11946.6689453125,11411.038,11997.128,11259.692,11839.985,11412.8125,12008.055,11281.003
9049.939453125,8658.376,8913.023,8754.662,9005.355,8647.801,8914.366,8799.19
3670.968994140625,3780.1545,3773.4607,3733.3145,3708.731,3801.372,3798.0657,3750.775
9057.111328125,9372.362,9547.542,9184.942,9129.945,9421.198,9595.483,9214.577
8903.6044921875,8796.378,8575.903,8857.415,8911.628,8820.988,8632.87,8884.969
8027.3291015625,7852.0947,7571.4155,8250.44,8057.064,7881.006,7591.2207,8253.852
6703.37890625,7173.613,6760.8223,6762.5117,6721.1606,7176.145,6788.8364,6778.2725
1331.822998046875,1296.2574,1331.1692,1279.8287,1324.1931,1289.6133,1330.0022,1280.749
9283.224609375,9205.979,9282.268,9340.493,9359.688,9269.977,9359.371,9421.947
12458.1787109375,12232.186,12401.567,12134.183,12357.776,12175.371,12417.0625,12167.532
7648.9248046875,7703.4595,7326.1914,7626.92,7732.426,7770.9307,7422.862,7712.9546
11895.4462890625,11900.486,11983.697,11801.215,11846.917,11809.549,11928.635,11708.36
7357.74267578125,7585.5674,7357.94,7366.5176,7426.5684,7625.882,7412.8076,7428.0635
7778.40625,8026.361,7808.7305,7765.744,7844.3564,8072.25,7851.438,7819.036
12537.8291015625,12123.109,12621.211,12200.823,12440.367,12139.26,12589.019,12159.84
9073.7685546875,8521.539,8709.087,8962.126,9077.357,8535.642,8727.647,8965.692
4383.587890625,4884.931,4345.338,4344.855,4393.8706,4909.02,4367.399,4363.125
9284.8154296875,9147.588,9276.01,10463.803,9275.144,9185.539,9244.856,10428.668
5001.17578125,5324.359,5255.291,5061.3027,4999.1445,5327.6865,5259.6323,5067.8013
5366.50830078125,5919.948,5534.2593,5365.2886,5379.117,5932.387,5562.4756,5377.6875
7287.30419921875,7320.834,7272.397,7197.901,7292.6777,7296.6655,7280.8213,7205.5166
3568.546875,3784.3066,3716.1667,3691.907,3645.7512,3833.9812,3777.7327,3749.9019
11749.12109375,11799.492,11790.155,11682.396,11739.541,11735.377,11764.319,11690.497
7897.6279296875,7576.5977,7492.308,7344.1685,7919.1855,7590.58,7534.1006,7449.5674
13225.626953125,14529.432,14263.665,14579.211,13730.043,14899.803,14674.592,14891.633
11123.322265625,10816.65,11157.187,10706.301,11019.811,10786.161,11130.876,10708.537
3148.471923828125,3388.5166,3176.4146,3259.4875,3206.858,3422.9358,3220.5625,3303.0579
12212.935546875,12197.626,11806.801,11775.053,12039.325,12104.975,11924.153,11951.648
8639.3671875,8665.509,8600.015,8687.566,8631.672,8718.85,8620.1045,8691.629
6630.93359375,6579.144,6503.5874,6578.7036,6620.175,6598.585,6525.543,6585.837
6674.158203125,7393.7812,7036.027,6718.198,6720.538,7417.315,7093.153,6759.6396
15107.9228515625,16189.428,15424.787,15254.336,15489.634,16461.928,15727.817,15591.917
5786.1787109375,6301.7256,5863.6465,6005.7944,5873.1577,6350.396,5941.126,6062.7847
7153.97412109375,7836.8555,7211.7188,7287.415,7166.58,7829.2583,7241.0967,7276.497
7135.796875,7960.641,7099.7075,7135.395,7141.6953,7984.8096,7146.0854,7138.8076
6648.67041015625,7136.4897,6687.4663,6724.6514,6669.681,7128.767,6716.54,6741.0605
12700.564453125,12116.503,12776.892,11950.945,12611.566,12100.231,12772.587,12015.527
6720.25537109375,7268.1445,6709.433,6646.221,6718.349,7282.43,6753.184,6672.1914
8364.0068359375,9400.07,8684.526,8554.104,8455.345,9446.347,8791.971,8628.502
6870.37451171875,7255.8813,6906.531,7335.1226,6901.8716,7243.568,6942.2764,7333.4077
6919.1396484375,7391.1875,7005.6924,7274.1636,6951.2925,7352.8623,7038.8877,7267.4185
9970.201171875,11264.465,10660.598,10317.718,10237.906,11470.107,10899.272,10522.519
9142.6015625,10407.871,9853.831,9240.498,9183.469,10437.274,9931.228,9254.398
10061.5537109375,10064.757,10040.223,10051.473,10033.664,10057.309,10009.751,10041.532
5037.38818359375,5034.1187,5027.8994,5037.8774,5044.1704,5037.54,5033.3086,5048.164
4665.7783203125,4710.73,4728.976,4758.1772,4778.145,4803.7817,4825.2705,4849.0635
8415.380859375,8393.354,8419.727,8433.018,8437.507,8434.243,8432.434,8443.845
9792.98828125,9961.873,10065.025,10145.726,10250.074,10348.77,10450.252,10512.161
9378.2119140625,9517.119,9571.759,9658.361,9746.863,9832.518,9915.074,9959.026
10919.396484375,10938.959,10900.425,10938.04,10992.197,11028.046,10992.764,11046.903
14897.322265625,14790.703,14848.129,15035.662,15269.297,15171.394,15494.935,15518.303
2708.50390625,2748.3257,2765.4744,2785.439,2795.4795,2824.6506,2844.359,2854.6846
2469.999267578125,2492.894,2503.6267,2518.8865,2530.4365,2545.1274,2557.1245,2568.1455
1168.341796875,1207.6829,1200.3492,1192.3822,1184.0177,1207.8544,1198.5897,1202.3765
4604.85107421875,4588.55,4595.153,4583.444,4608.7627,4593.4585,4604.6426,4612.8906
8335.2265625,8272.171,8285.252,8232.412,8300.13,8296.926,8327.237,8327.252
1635.49755859375,1656.4764,1668.8082,1677.096,1692.2142,1704.739,1718.1638,1726.4801
1098.469970703125,1105.7119,1108.0012,1109.53,1110.7858,1116.0054,1119.263,1122.1788
1762.38427734375,1774.0027,1777.6753,1780.1284,1782.1447,1790.5187,1795.7445,1800.424
4061.74267578125,4093.8413,4089.1523,4097.1875,4106.4907,4126.8604,4130.8994,4145.2666
4561.8876953125,4604.1367,4573.435,4583.8916,4566.632,4607.188,4577.696,4630.31
993.5733032226562,994.2081,991.0419,992.0421,991.37256,990.6402,989.2941,998.862
4369.6552734375,4372.382,4358.4087,4362.933,4359.9756,4356.7236,4350.7505,4392.9595
3809.896484375,3855.262,3903.2214,3917.0808,3954.6099,3977.248,4028.2856,4031.6353
2785.847412109375,2795.3699,2799.4692,2790.1226,2787.4536,2798.6182,2812.1196,2794.2249
3645.620361328125,3657.5059,3671.7322,3679.1072,3686.2412,3702.8984,3724.421,3725.3423
1068.6116943359375,1071.0138,1074.3895,1075.469,1078.6145,1079.0524,1083.1799,1084.9762
4086.206298828125,4113.7485,4131.197,4067.1646,4138.8433,4149.869,4189.789,4140.116
1112.2017822265625,1116.1049,1113.8047,1096.9551,1112.0693,1114.4408,1117.3552,1103.4631
4018.172607421875,4034.4795,4023.193,3971.1692,4015.8984,4028.9915,4031.1106,3990.1355
1113.611083984375,1112.8972,1109.021,1109.6681,1110.9867,1110.7174,1105.8389,1108.9893
1175.96826171875,1175.2212,1177.2506,1176.2031,1172.4406,1171.437,1176.3821,1177.289
6374.6748046875,6456.1025,6507.0854,6560.171,6613.7905,6664.5537,6712.009,6747.053
6490.818359375,6299.6226,6464.9595,6400.8457,6506.549,6328.1826,6528.109,6482.3154
2701.454833984375,2705.0576,2710.5403,2699.4841,2699.082,2706.0251,2706.8591,2696.617
4286.21484375,4278.991,4274.795,4340.0615,4407.15,4389.8994,4412.3965,4452.1836
1734.9034423828125,1752.9144,1769.7343,1777.8372,1794.0037,1803.8157,1820.7012,1827.344
1465.240478515625,1462.7006,1460.7823,1442.643,1462.9152,1470.5426,1469.5905,1446.8806
3044.947509765625,3061.0679,3091.1177,3107.707,3131.1316,3136.438,3167.304,3179.77
2788.1201171875,2798.6794,2831.9856,2846.9194,2873.2432,2875.085,2908.3433,2922.1792
3670.2236328125,3690.4417,3711.748,3724.1377,3741.6047,3751.702,3771.031,3778.4653
1106.8074951171875,1111.7673,1112.2152,1116.0809,1118.7957,1122.1436,1123.4535,1126.8596
5168.1513671875,5235.75,5273.6113,5328.551,5391.692,5438.5327,5481.32,5533.662
1219.682861328125,1227.4309,1229.98,1232.9346,1242.8597,1248.5117,1252.8656,1259.0546
1434.364990234375,1436.7981,1435.0576,1428.8633,1422.2769,1425.7379,1419.2366,1433.32
7261.90478515625,7650.4785,7171.467,7187.5405,7336.469,7714.258,7244.4346,7261.056
7920.7568359375,8410.2705,7993.3184,7763.101,7937.8804,8439.719,8033.8223,7788.12
1328.2991943359375,1270.3168,1334.0775,1293.8342,1319.1804,1269.3123,1328.9951,1293.3175
7785.37890625,8529.374,7973.8784,7703.3345,7810.9077,8562.485,8027.6797,7725.8135
11264.4990234375,11422.693,11221.946,11142.466,11272.004,11287.451,11217.055,11122.953
9979.349609375,10901.071,10888.824,10117.362,10043.127,10929.214,10953.34,10187.555
8963.5068359375,9016.665,8999.524,9044.412,9036.8955,9080.954,9077.707,9123.195
7980.4990234375,7779.9863,7576.6104,7591.9937,7985.3145,7793.3364,7626.442,7651.2793
5896.40673828125,6101.6313,5798.3457,5835.3086,5896.585,6107.55,5820.0396,5846.1846
12061.2392578125,13233.314,12371.5625,12911.318,12200.258,13223.009,12447.654,12770.019
4273.53271484375,4599.336,4651.135,4357.7935,4385.1406,4684.0054,4743.112,4460.5435
1463.87548828125,1468.4866,1464.8474,1455.3176,1459.4458,1454.2952,1463.3325,1454.4911
9931.7216796875,9785.386,9813.354,9791.09,10050.121,9924.66,9969.086,9991.955
7932.08056640625,7772.509,7592.9336,7714.377,7952.214,7773.822,7632.3613,7757.0093
6081.51171875,6324.879,6174.794,6081.9707,6101.0586,6335.3965,6205.1997,6109.884
4251.8359375,4751.836,4955.943,4456.365,4391.7617,4869.7896,5077.9067,4576.9487
11592.2138671875,12913.368,13542.311,11911.766,11719.4,13023.847,13686.515,12034.899
11769.2421875,13341.188,14107.838,12226.14,11899.8545,13456.266,14257.381,12342.729
13013.2197265625,13309.629,13204.174,12919.631,13159.5,13387.084,13311.91,13044.873
11103.6875,11766.3955,11313.131,11692.2,11202.042,11784.61,11357.6875,11635.532
7929.63818359375,8466.491,8016.279,8155.779,8093.47,8581.423,8134.4814,8291.941
6453.64501953125,6830.1235,6493.655,6553.6963,6494.1504,6848.4375,6532.0474,6588.9785
7099.7099609375,7209.3286,7235.1436,7210.473,7127.359,7229.679,7246.365,7216.8433
8476.1337890625,9109.591,8658.555,8516.517,8532.23,9147.715,8723.708,8602.149
8063.2255859375,7863.174,7950.714,7721.5986,8043.994,7865.723,7989.212,7743.369
8010.712890625,7729.7266,7555.4453,7592.0063,8021.539,7722.4854,7622.5874,7671.2065
9536.6494140625,9577.178,9521.501,9508.34,9564.59,9622.108,9571.457,9561.399
9432.390625,8998.765,9025.569,8895.469,9541.096,9081.338,9258.863,9103.321
9903.2666015625,10614.129,10697.616,10065.408,10149.119,10800.879,10903.578,10284.174
11426.6865234375,11256.313,11494.329,11252.392,11342.345,11165.585,11419.876,11172.903
11290.4541015625,10994.173,11268.946,10938.988,11160.963,10980.846,11267.436,10849.6
8959.4013671875,8968.521,9013.678,8982.569,9022.282,9021.441,9055.008,9044.651
8531.9716796875,8501.535,8492.242,8527.159,8528.242,8510.402,8496.628,8537.174
6934.5869140625,6898.9175,6709.2793,6622.8726,6961.294,6932.209,6777.2407,6698.546
7305.52734375,7528.291,7349.351,7294.36,7330.132,7533.6196,7373.931,7317.374
11935.0234375,11680.366,11946.217,11721.052,11837.225,11621.594,11884.303,11674.411
7389.1708984375,7084.523,7298.1523,7198.829,7339.86,7097.81,7326.2847,7235.5864
5897.7998046875,6045.134,5873.4155,5927.391,5936.797,6072.317,5863.0254,5918.2954
1948.231201171875,2159.253,1976.1584,2007.6168,2009.783,2201.7808,2025.2164,2071.1155
13502.908203125,15016.777,14000.306,14255.067,13680.148,15067.311,14132.988,14358.121
7781.162109375,7759.0044,7426.0156,7210.512,7788.6514,7806.5664,7501.839,7311.0186
11437.10546875,11529.038,11493.672,11397.618,11379.368,11415.029,11464.568,11328.572
1505.14111328125,1644.8026,1557.7346,1625.5042,1524.535,1643.3654,1568.4563,1622.2123
5708.82861328125,5876.483,5613.5522,5516.5234,5730.2905,5907.013,5659.7163,5565.273
7317.9306640625,7359.762,7153.419,7006.908,7329.6235,7390.8604,7207.3457,7058.4067
8858.0341796875,9600.38,10392.771,9038.84,8892.466,9670.208,10443.486,9066.686
1483.8836669921875,1577.7944,1496.6703,1478.2592,1492.8639,1586.9316,1506.9934,1488.5885
7665.58740234375,8016.4004,7724.441,7493.8125,7668.3887,8035.275,7750.235,7518.4473
7547.80908203125,8022.751,7696.896,7745.7617,7573.2573,8017.8726,7728.417,7745.716
8142.3359375,8325.707,8440.535,8585.646,8700.322,8795.032,8919.211,9042.27
1847.30419921875,1870.1724,1874.2423,1891.7927,1922.7734,1931.7413,1941.3138,1965.5901
1650.0126953125,1642.2723,1643.0289,1643.7002,1644.2323,1642.2513,1644.601,1650.5354
4466.2841796875,4462.571,4468.2573,4442.147,4465.4224,4466.57,4459.1772,4466.3315
