V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
453.3258361816406,454.10385,455.58292,457.1358,455.46457,459.9737,457.4817,453.48886,464.02698,459.85675,456.8204,456.0963,461.97528
6488.63916015625,6476.6914,6586.3364,6485.9556,6494.996,6602.586,6638.6577,6523.6343,6669.4834,6654.1646,6543.69,6454.379,6649.6484
1161.5279541015625,1148.7502,1154.2587,1154.544,1160.0992,1190.0823,1168.9761,1149.6033,1200.3411,1181.5812,1165.7822,1147.8885,1197.1532
5918.654296875,5866.609,5876.648,5944.1396,5918.491,5904.9233,5868.4316,5923.3477,5940.4556,5871.512,5865.78,5864.7314,5944.824
488.9564514160156,486.33145,493.0928,487.37805,489.26587,502.5489,504.85123,493.27527,503.85812,505.88477,497.14133,487.58237,509.1087
1015.35400390625,1023.0502,1023.57654,1032.7385,1017.2614,1038.949,1030.9381,1014.31903,1059.9111,1036.3844,1032.4183,1027.6461,1046.8197
10138.232421875,10156.812,10294.035,10250.287,10115.825,10438.605,10509.725,10292.116,10629.151,10427.713,10346.143,10179.84,10568.614
3420.115234375,3424.4602,3480.0261,3457.8013,3438.48,3495.0735,3510.3816,3468.8945,3585.781,3515.585,3491.0664,3460.0857,3575.4348
2395.414794921875,2387.5452,2387.8953,2399.511,2399.4404,2411.0593,2384.6372,2380.979,2457.17,2417.8608,2389.0688,2378.4795,2401.5007
820.6742553710938,811.75574,790.17377,818.9695,803.411,850.8341,822.1304,797.4726,824.8092,826.0667,810.9817,787.7889,813.22894
1705.80810546875,1700.5283,1683.9923,1825.3469,1793.3883,1845.9276,1731.0684,1660.5557,1688.1941,1934.5284,1903.2134,1815.2004,1922.4644
2028.850830078125,2039.1573,2053.6448,2061.685,2032.3859,2085.3108,2084.189,2045.0345,2127.7173,2082.5627,2069.6997,2049.8193,2106.8728
4257.8447265625,4256.4824,4287.643,4289.282,4264.1953,4361.8027,4353.6943,4283.658,4418.3247,4355.9067,4321.3057,4275.4536,4400.044
5763.49072265625,5748.6143,5736.4565,5789.737,5757.3325,5764.1973,5749.6084,5715.3438,5822.875,5778.5503,5750.3374,5760.8354,5803.641
7346.46142578125,7331.7217,7325.339,7359.838,7321.186,7348.713,7318.2275,7326.6504,7316.9097,7314.142,7307.2646,7321.24,7312.2095
12970.16796875,12822.419,12917.158,12919.413,12642.164,12917.214,12762.876,12625.448,12583.293,12639.442,12514.706,12460.945,12476.479
1042.768310546875,1046.6411,1039.0768,1045.5815,1000.721,1028.1947,996.3922,973.8707,1003.3668,975.5652,995.50366,930.4316,933.7966
11559.8779296875,11006.389,10530.602,11699.814,11395.65,11550.517,10777.994,10536.418,10880.218,10886.399,10423.292,10355.693,10947.752
28081.5078125,26098.885,26027.389,28090.531,28433.193,27682.504,25410.191,25407.207,27928.125,27188.621,26358.684,26142.064,26798.977
4246.77685546875,4237.8525,4197.119,4279.1123,4231.205,4289.501,4232.435,4227.319,4236.516,4260.577,4194.0977,4195.932,4279.1157
8269.5908203125,8169.5767,8125.9326,8153.652,8002.507,8293.636,8085.815,8054.742,8069.933,8146.5215,8007.6914,8016.674,8112.576
19412.83203125,18967.95,19009.174,19409.055,19101.426,19208.477,18860.074,18855.97,18950.715,18900.938,18714.56,18870.166,18877.291
5531.587890625,5496.8486,5477.978,5555.7554,5525.052,5555.933,5517.6445,5455.469,5480.5586,5525.1714,5444.686,5451.9243,5516.5513
3299.7138671875,3322.2039,3288.348,3362.9746,3309.1484,3383.3838,3283.8972,3295.1843,3256.9944,3322.2053,3293.5583,3210.5173,3290.4053
1810.3255615234375,1788.2985,1787.7631,1813.4207,1812.1654,1797.4514,1771.8309,1752.9036,1810.2445,1779.2982,1753.3771,1753.9863,1779.3816
2378.49951171875,2367.6633,2361.911,2379.7263,2373.5994,2377.2234,2364.1987,2355.6177,2369.0652,2364.7117,2345.9463,2356.5732,2376.8245
3164.899169921875,3152.254,3146.5764,3166.9673,3159.289,3165.0642,3150.4055,3140.217,3153.015,3151.1545,3130.1074,3140.5217,3161.9539
9896.232421875,9825.752,9848.969,9856.466,9858.973,9787.017,9832.773,9850.123,9830.977,9785.221,9865.111,9859.955,9813.651
9807.9775390625,9889.99,9983.004,10029.284,9855.919,9895.121,9946.24,9870.847,9925.346,9849.464,9923.613,9874.811,9805.421
1052.7955322265625,1055.5684,1058.1725,1056.785,1053.9379,1054.3811,1053.3539,1050.9796,1058.6415,1055.3799,1053.7551,1052.3075,1054.785
1780.7955322265625,1783.5684,1786.1725,1784.785,1781.9379,1782.3811,1781.3539,1778.9796,1786.6415,1783.3799,1781.7551,1780.3075,1782.785
7533.4189453125,7309.7485,7247.7593,7436.6523,7363.2334,7337.5947,7168.081,7220.1216,7260.423,7266.2197,7208.5464,7079.923,7225.8584
8016.47509765625,7888.8545,7820.205,7884.197,7855.1055,7953.705,7753.572,7842.999,7842.089,7896.455,7866.0615,7725.238,7869.567
27362.01171875,27014.947,27306.812,27786.74,27304.82,26984.123,27065.986,27221.959,27285.871,27172.582,27261.08,27307.387,27579.477
1756.6817626953125,1768.4503,1765.7362,1773.3716,1762.7117,1784.9675,1773.815,1757.1385,1816.6589,1770.785,1771.6528,1771.8911,1799.4608
1942.6888427734375,1943.1669,1892.2156,1968.1384,1904.4617,1954.3344,1921.8627,1970.1096,1976.8387,1919.2114,1946.991,1935.5188,1956.3839
2945.658935546875,2958.045,2889.3882,2962.974,2894.6814,2954.0642,2921.9207,2917.2852,3003.8247,2885.274,2897.154,2890.6743,2917.3833
1343.905029296875,1350.5436,1313.7184,1362.6907,1328.7694,1357.6106,1351.7404,1369.4822,1405.7938,1334.44,1335.6084,1316.87,1349.1265
7728.66357421875,7843.3066,7658.982,7876.689,7631.639,7767.1396,7566.573,7647.117,7838.097,7608.2974,7629.2847,7653.4,7693.0264
452.59210205078125,459.3132,440.14404,460.36746,444.3216,454.5176,440.8369,440.8969,454.64188,440.0023,439.03696,443.36398,444.40036
3099.541015625,3040.7383,3043.3945,3147.3115,3085.0842,3076.4849,3082.6145,3170.2866,3169.292,3052.3608,3077.0674,3113.7021,3154.5552
548.6742553710938,548.27484,556.03314,549.627,545.8986,546.67,557.49493,561.8519,565.257,553.6894,552.42194,548.6883,564.6722
1913.7484130859375,1911.1271,1914.7671,1920.498,1913.8059,1926.2266,1949.5303,1942.7902,1952.637,1927.105,1920.9974,1904.4102,1942.7549
1017.3526611328125,1027.7711,1053.86,1048.7905,1027.7828,1036.3938,1077.5806,1081.2742,1101.0995,1051.2166,1052.842,1062.9163,1076.7837
1859.20654296875,1852.1101,1843.9863,1870.3595,1840.8197,1874.4786,1883.8114,1881.5317,1899.3945,1859.0673,1860.6716,1849.4722,1888.7815
395.3951416015625,377.2214,413.07617,404.69275,399.4137,384.70612,410.5859,402.0857,429.8639,408.99475,404.10687,395.5972,438.6302
3195.8486328125,3221.5112,3174.7988,3208.018,3156.9868,3227.472,3182.0964,3160.317,3235.9521,3171.242,3170.2048,3166.7651,3195.4714
1097.373291015625,1100.6753,1033.5776,1111.44,1051.8685,1103.0563,1067.4662,1097.3762,1115.0676,1064.0424,1072.1847,1041.7704,1072.2683
369.522216796875,372.86673,365.64273,375.65662,362.53973,381.4541,374.24954,380.94556,380.64496,368.63425,374.6367,366.29132,375.61365
3704.7001953125,3806.5645,3761.954,3796.4253,3703.567,3810.4355,3813.3608,3771.5933,3886.2178,3787.1145,3880.531,3844.8315,3860.3342
2506.62109375,2486.9006,2506.6584,2489.8748,2474.1045,2500.0903,2496.825,2502.9219,2499.3472,2486.7563,2495.868,2471.92,2536.7893
1007.9098510742188,1021.04694,1019.6146,1020.10065,996.0006,1018.4124,1021.0228,1014.96027,1044.8943,1013.3348,1014.9994,1007.381,1025.2443
1467.96240234375,1472.8595,1434.8838,1473.8214,1444.0469,1480.3558,1425.7573,1462.0654,1452.1262,1454.03,1469.7245,1454.8578,1481.2172
1157.4466552734375,1163.2429,1186.5381,1165.9681,1138.4087,1180.1124,1190.796,1196.3658,1178.0953,1172.6755,1204.1207,1152.7954,1201.1785
769.1722412109375,762.8556,777.8082,770.76843,766.688,772.8489,790.3661,787.5542,790.0406,776.85223,773.96545,762.6919,792.7197
2329.186279296875,2334.9392,2358.917,2373.6877,2329.632,2399.5657,2412.619,2403.2732,2400.7607,2362.9492,2365.2893,2325.8354,2387.306
1116.605224609375,1102.7941,1135.3712,1131.4316,1116.3416,1139.778,1181.4913,1173.7706,1183.6882,1144.7646,1136.4033,1115.5055,1197.7256
4195.1083984375,4144.0713,4177.222,4099.898,4124.632,4146.215,4131.25,4123.466,4143.294,4130.126,4100.0933,4031.0427,4166.486
16350.3828125,16432.74,16919.041,16670.209,16330.366,16448.184,16574.45,16400.006,16522.191,16465.598,16476.133,16472.1,16385.146
22334.287109375,22444.541,22512.254,22463.543,22369.662,22430.469,22260.93,22091.418,22535.107,22458.686,22352.07,22292.525,22488.174
3354.94189453125,3260.7537,3267.1387,3338.1914,3350.9312,3290.9211,3259.1777,3283.727,3348.0132,3288.1985,3274.4043,3287.4792,3335.807
6720.96240234375,6733.2207,6757.493,6742.5317,6727.575,6753.632,6761.8984,6757.145,6804.0303,6762.4893,6754.724,6749.59,6792.2104
8595.82421875,8671.766,8695.344,8614.055,8589.979,8664.415,8651.35,8528.531,8567.622,8615.974,8607.02,8570.648,8545.19
12377.1533203125,12383.956,12376.497,12368.017,12352.009,12395.236,12351.871,12285.462,12303.596,12345.685,12316.083,12292.896,12283.351
5984.38525390625,5914.5024,5931.0264,6006.0283,5979.0566,5940.612,5923.1855,5954.719,5987.569,5928.4414,5918.5083,5951.4565,5986.3315
1925.5458984375,1914.7668,1909.4766,1917.8352,1918.6705,1914.8563,1903.252,1885.3774,1904.9965,1899.9036,1899.5061,1890.4968,1889.0612
2721.711669921875,2526.9197,2488.2822,2575.1958,2646.8472,2540.3381,2456.971,2351.5027,2581.6392,2561.5444,2405.8767,2344.6763,2581.8628
4018.577880859375,4017.5269,4017.2322,4018.7913,4017.916,4018.3801,4017.109,4017.2927,4017.0947,4017.5063,4016.822,4016.8542,4017.5444
2129.495849609375,2118.9268,2118.8628,2134.6655,2130.5293,2129.1313,2113.7659,2116.268,2123.9756,2122.2903,2116.702,2113.984,2118.7527
6638.81591796875,6329.851,6043.304,6271.574,6348.5405,6625.414,6105.465,5891.376,6414.913,6535.5786,6232.787,5861.0835,6427.6587
642.7158813476562,534.0972,674.64355,706.1449,592.8219,550.8453,645.8233,731.61304,708.61316,669.7577,671.9201,742.23975,725.5023
4681.08154296875,4650.1426,4620.8467,4644.584,4652.4604,4679.3945,4627.0645,4606.5796,4657.5415,4669.8667,4640.3564,4603.4434,4659.2427
4387.935546875,4389.179,4388.8594,4387.0156,4387.524,4391.3433,4389.5366,4382.5435,4388.275,4390.9614,4389.985,4384.816,4389.409
2447.541748046875,2394.784,2333.8657,2481.9695,2433.7036,2466.3777,2326.072,2357.0767,2400.6985,2406.8333,2371.8245,2419.3079,2400.6343
4011.471923828125,3963.8408,3877.4585,3970.5405,4010.9636,4002.0708,3902.342,3859.8523,3942.2715,3961.2742,3941.2341,3877.658,3910.7014
2214.077392578125,2219.4316,2182.256,2214.3086,2212.431,2237.7292,2195.4604,2197.207,2241.2444,2207.2397,2234.8157,2207.8823,2220.6802
2191.222412109375,2188.3079,2159.983,2164.607,2189.6233,2215.0742,2160.988,2154.7546,2200.39,2169.759,2189.709,2154.5222,2188.263
3282.382568359375,3196.7573,3209.0261,3238.6804,3241.5242,3279.5125,3208.3706,3105.0063,3148.8096,3235.5388,3216.2085,3139.823,3131.4368
1374.9935302734375,1389.5563,1358.5983,1387.9194,1375.464,1399.4755,1373.4312,1372.4937,1404.8953,1381.1815,1408.0011,1383.8505,1389.1232
1323.7374267578125,1322.4785,1299.6464,1304.7598,1322.6243,1339.485,1304.1775,1299.7264,1331.1187,1311.12,1322.0344,1297.5287,1321.924
7915.9931640625,7809.385,7830.9907,7885.326,7865.0557,7806.3477,7758.8774,7775.565,7787.7197,7731.482,7709.9233,7693.7925,7760.467
7609.6015625,7480.686,7497.5186,7559.9214,7537.6724,7475.3145,7415.1562,7430.3184,7433.643,7386.7944,7361.598,7344.7407,7404.4175
981.7625732421875,982.22253,975.19904,983.83435,979.91705,983.77893,976.38025,977.7557,980.20654,979.9211,976.8375,978.0854,978.8978
6545.2646484375,6448.9946,6448.3433,6519.8423,6460.2686,6482.6953,6411.562,6380.5127,6457.5273,6361.312,6356.4443,6348.13,6376.4043
839.7556762695312,828.6307,821.5925,826.34955,837.6975,839.1696,821.96277,822.2453,837.1451,827.8979,826.46136,825.0537,832.7853
8640.3212890625,8614.408,8537.415,8534.147,8575.475,8663.746,8462.53,8478.506,8610.452,8495.381,8575.415,8514.354,8557.972
11440.681640625,11257.369,11277.391,11409.533,11307.855,11378.6455,11169.3,11224.034,11323.6875,11174.98,11138.825,11191.964,11199.572
3198.92138671875,3194.6582,3196.8955,3199.7327,3193.5583,3196.6045,3195.642,3186.4512,3213.9658,3199.0942,3190.5623,3186.518,3211.0234
1330.1158447265625,1344.0154,1315.3706,1343.4888,1329.8632,1354.18,1329.5867,1329.3992,1359.6965,1338.4567,1364.8861,1341.2852,1345.8776
1278.9453125,1276.7456,1255.1055,1259.8242,1277.4225,1293.6514,1259.9591,1255.3086,1285.2268,1267.0978,1277.2667,1252.9911,1276.8164
5417.03076171875,5404.343,5405.451,5426.4126,5403.4985,5417.591,5397.8237,5403.1167,5402.9224,5405.042,5396.1895,5402.742,5401.5547
1761.5257568359375,1782.2571,1765.0383,1741.9946,1747.9852,1787.6609,1758.1521,1731.8944,1759.7734,1758.9473,1759.3572,1728.2769,1750.1361
2152.167724609375,2152.3096,2161.087,2163.4526,2153.6094,2159.4312,2171.7544,2167.8596,2167.0505,2160.9333,2162.9358,2162.0146,2171.2087
343.16302490234375,335.93115,338.19455,341.6961,340.41443,336.9723,335.96545,335.0041,337.99948,336.0023,334.37885,333.13693,335.8159
571.1732177734375,570.61975,571.3922,568.2966,567.4524,573.0605,567.71533,566.1608,565.4327,569.2581,568.7031,565.12463,566.9539
715.8546142578125,389.87537,714.8404,726.01324,675.43243,550.23596,673.7415,771.8466,1043.4609,653.3688,467.4867,340.0056,938.515
10653.5927734375,10462.006,10588.301,10721.94,10585.024,10441.623,10368.833,10298.357,10391.61,10339.804,10319.743,10275.387,10298.369
2214.26025390625,2207.5347,2194.9878,2219.331,2214.5505,2208.362,2196.348,2189.9275,2212.0095,2197.7334,2186.295,2193.7266,2210.0144
7845.974609375,7830.8936,7830.7456,7850.5317,7839.9077,7851.4966,7835.281,7821.3633,7823.072,7832.875,7811.338,7814.788,7825.7295
9866.705078125,9896.413,9888.271,9952.378,9852.952,9848.128,9917.854,9876.855,9908.233,9861.677,9914.07,9879.031,9844.297
15473.669921875,15198.404,15056.274,15299.209,15216.265,15274.348,14915.072,15080.8125,15067.083,15226.182,15101.338,14918.424,15126.454
8111.44384765625,8385.812,8132.4355,8482.203,7911.2104,8087.65,8049.133,7937.5522,8092.6406,7999.9565,7833.1543,7733.5884,7848.0767
17969.671875,18144.889,17834.605,18492.826,17589.82,17715.23,17619.746,17441.555,17746.148,17547.918,17151.47,17112.018,17418.01
1814.328857421875,1804.9169,1721.1808,1827.3009,1829.3093,1813.958,1775.959,1782.0465,1814.121,1778.1346,1748.931,1757.1354,1805.7471
1530.193603515625,1575.901,1513.4105,1587.9445,1527.0479,1569.8041,1543.6667,1524.7821,1578.0027,1551.7229,1520.5221,1476.4911,1492.4559
3032.881591796875,2877.832,2937.3613,2952.0176,2926.5374,2882.8179,2857.1072,2715.4016,2701.2173,2769.2424,2734.0046,2664.9717,2724.0999
3256.01025390625,3050.3628,3106.7273,3421.8687,3305.5571,3045.478,3102.5544,3256.9485,3281.2417,3030.6726,3059.9578,3084.1274,3250.7483
5591.6435546875,5242.4883,5495.5557,5834.857,5494.332,5171.376,5218.6577,5546.514,5560.283,5092.318,5153.4814,5151.0938,5434.127
3703.71484375,3411.1504,3640.9182,3837.0796,3704.7278,3425.7883,3453.3708,3642.744,3683.602,3456.2795,3425.1028,3393.8967,3691.968
3542.4384765625,3317.7786,3403.0605,3678.7559,3551.6868,3311.6213,3316.3508,3422.5547,3506.3062,3238.9155,3224.194,3218.3547,3442.0063
1962.8768310546875,1822.1543,1842.6775,1957.7382,1933.3232,1779.779,1810.2062,1897.385,1914.8237,1795.4761,1778.0337,1746.6326,1886.0579
2578.6591796875,2421.0886,2517.4788,2499.4998,2488.5981,2346.0532,2393.6965,2451.5876,2504.8892,2450.719,2366.7314,2374.9292,2483.1624
3027.82080078125,2851.5186,2893.7449,3094.9224,3102.2188,2946.0977,2899.5117,2908.705,2961.8398,2927.4675,2835.1636,2831.973,3009.9045
5634.673828125,5303.482,5522.962,5976.803,5740.178,5343.145,5480.2295,5747.82,5781.3823,5402.4375,5376.365,5410.2114,5763.325
3208.736572265625,2983.2026,3072.074,3286.547,3207.8525,2940.1055,2986.095,3128.436,3201.0579,2955.8462,2939.1436,2917.2383,3148.6187
3248.689697265625,3040.156,3187.7703,3333.7627,3223.9912,3009.7605,3034.4663,3242.935,3439.0273,3013.265,2997.6377,3030.0005,3190.0593
2525.072509765625,2393.0066,2462.422,2648.5688,2562.5996,2361.2583,2429.7615,2566.3865,2600.323,2422.4573,2400.0144,2400.344,2585.561
3613.04345703125,3337.69,3414.3274,3767.2988,3659.076,3368.9966,3359.5378,3560.871,3631.4211,3356.0405,3348.6838,3327.2446,3600.938
2324.275146484375,2210.101,2289.3647,2451.9185,2375.5635,2206.0737,2261.7393,2360.257,2403.2954,2257.7842,2249.5498,2249.409,2375.3875
6261.1416015625,5811.9043,5903.1514,6168.27,6156.6753,5681.9375,5780.405,5990.1826,6119.1445,5790.5576,5759.3135,5723.68,5949.32
4899.0966796875,4458.6675,4728.6113,4835.1006,4811.0684,4368.2812,4527.5107,4626.477,4681.6865,4494.65,4365.756,4293.663,4712.057
4977.87451171875,4560.1694,4713.507,4979.4277,4923.6123,4512.693,4576.091,4693.195,4837.706,4557.4844,4473.492,4455.495,4790.328
4111.0439453125,3860.981,3908.3792,4077.1274,4059.5022,3786.5437,3782.9817,3862.4995,3925.7021,3807.8103,3733.4697,3746.8438,3913.7495
2236.349853515625,2039.0779,2136.841,2221.5305,2261.3616,2187.6538,2180.183,1927.7083,2066.4006,2039.442,1999.6984,1913.4141,2143.1511
8079.57373046875,7546.4756,7653.2285,7837.6787,7872.7324,7308.3228,7292.371,7346.3037,7479.0737,7361.768,7156.22,6926.071,7373.6284
5201.8505859375,4904.8516,5044.5464,5128.4136,5112.2676,4820.8423,4779.4604,4790.9775,4931.4834,4805.295,4706.095,4691.598,4851.259
2924.5146484375,2717.1558,2838.0674,2861.0623,2839.3308,2558.8027,2654.2278,2761.9023,2812.752,2686.4092,2644.3142,2598.5415,2746.2473
3942.1416015625,3792.6772,4130.136,4150.4404,3870.4019,3610.0303,3991.7812,4278.6567,4216.2627,3907.5178,3871.969,3965.008,4147.1626
3558.51708984375,3494.013,3518.7026,3864.0474,3683.7747,3742.708,3675.5295,3819.8418,3703.1465,3601.219,3569.2493,3618.1755,3789.4404
2379.5556640625,2213.9324,2315.488,2368.9263,2310.1694,2158.2058,2213.672,2293.206,2285.5015,2186.931,2149.6226,2147.1694,2258.864
2172.90380859375,1973.5605,2001.4536,2027.7028,2068.2148,1885.0035,1855.4983,1858.2715,1930.3483,1890.9335,1856.0304,1720.1102,1923.3921
6091.03857421875,5764.006,6007.005,6155.404,6088.7056,5711.9316,5783.0127,5937.13,5988.9067,5791.8047,5700.1333,5715.9473,5959.2617
2344.174072265625,2196.9675,2265.631,2308.4727,2282.5886,2127.2756,2202.3723,2306.1453,2287.7058,2199.0754,2152.9624,2166.7705,2282.182
4526.8408203125,4148.4175,4376.809,4447.5684,4485.989,4384.6284,4268.3506,4092.3274,4305.7197,4358.856,4092.2563,4078.5242,4397.914
2454.527099609375,2356.5466,2413.3267,2491.4597,2457.2424,2395.2644,2303.0828,2369.187,2448.2976,2338.4949,2339.8896,2307.2954,2443.648
3843.4521484375,3702.9182,3784.848,3864.4524,3790.2498,3728.719,3680.2578,3803.5886,3794.919,3753.9766,3703.5308,3807.1143,3785.5635
3741.786376953125,3444.4778,3566.6357,3673.4905,3672.0112,3480.0945,3413.2607,3466.4038,3545.6387,3410.767,3354.9316,3293.5945,3529.6504
8754.7939453125,8338.938,8573.843,8963.924,8798.212,8205.481,8497.413,8832.589,8844.516,8460.946,8362.974,8431.252,8761.218
2556.7841796875,2426.978,2444.5999,2644.6458,2548.0635,2384.676,2392.3918,2510.9807,2529.565,2373.6624,2357.8796,2339.5862,2524.9941
9549.765625,8994.795,9068.059,9687.779,9472.537,8748.826,8912.387,9287.725,9370.736,8750.041,8680.584,8722.772,9197.87
3556.185791015625,3390.7913,3423.4028,3680.3564,3589.3228,3381.3225,3395.9824,3546.967,3619.659,3377.7747,3368.8286,3394.1057,3537.524
6100.81640625,5711.419,5859.247,6173.1226,6048.4565,5642.6387,5712.629,5938.928,6036.576,5676.31,5590.0327,5577.667,5928.7383
3117.26708984375,2966.298,3055.4038,3177.3083,3117.5835,2860.437,2984.4966,3110.2415,3142.1643,2946.2407,2883.8184,2903.7944,3081.955
2520.60009765625,2412.1497,2437.8445,2524.5105,2508.503,2369.2412,2330.0886,2423.919,2479.5361,2361.954,2341.3901,2369.575,2414.5276
3776.418701171875,3545.0752,3464.1018,3767.8472,3784.7903,3531.6538,3443.8464,3643.0828,3778.7927,3530.61,3473.325,3469.1018,3713.2405
4071.141357421875,3907.0095,3963.7798,4174.909,4077.2651,3895.6965,3808.339,3996.667,4064.642,3812.438,3855.711,3843.614,3987.321
1723.2021484375,1587.4258,1699.8756,1801.8467,1726.9563,1558.9773,1590.9624,1614.7228,1679.6603,1540.1218,1506.6569,1514.546,1663.9741
1643.5531005859375,1549.472,1592.1659,1651.6324,1619.1919,1540.5137,1582.318,1632.8546,1636.3231,1568.4409,1558.603,1544.6058,1650.5568
2145.634765625,1948.8538,2028.7522,2076.6323,2075.1335,1911.4098,1935.6125,2006.574,2061.475,1972.3002,1917.1809,1874.0151,2038.8038
4099.984375,3846.198,3903.831,4085.4792,4042.2026,3730.075,3761.157,3869.7092,3970.7744,3738.4011,3665.9602,3645.3872,3883.5703
6430.986328125,5978.0933,5957.1694,6403.842,6371.918,5852.791,5930.3457,6085.9155,6287.152,5901.377,5794.9146,5722.5054,6127.316
5297.76611328125,4927.925,4991.095,5276.6587,5211.3403,4845.429,4825.811,4999.935,5097.2285,4751.6113,4734.085,4692.1323,4966.5615
1347.3607177734375,1275.4052,1286.8358,1320.3208,1303.1561,1242.5541,1253.3401,1251.8712,1297.3677,1249.3555,1206.453,1207.6282,1258.2971
3699.3447265625,3468.5718,3578.9023,3796.0786,3692.0195,3411.2852,3497.2737,3652.773,3696.7666,3433.563,3413.1511,3426.1963,3629.493
3596.013427734375,3274.3242,3352.2402,3647.043,3580.3508,3236.8584,3273.814,3385.0454,3512.4954,3247.1567,3220.6875,3171.06,3488.9907
3321.26416015625,3088.4744,3112.155,3255.6836,3292.8853,3076.7205,3113.5808,3069.9375,3194.5645,3073.1538,3028.4192,2958.1118,3124.2522
6065.9912109375,5460.574,5790.906,6124.638,6006.4487,5426.613,5595.02,5792.5835,5980.726,5614.6094,5415.6255,5342.18,5997.27
3860.421630859375,3599.8472,3695.9104,3974.1533,3870.469,3562.58,3681.7542,3881.5703,3950.4614,3657.078,3615.053,3648.8542,3879.0964
4453.224609375,4245.35,4319.401,4442.9185,4464.866,4234.6855,4093.8762,4175.765,4432.572,4250.663,4138.7183,4172.632,4318.913
3292.09130859375,3160.8923,3184.3723,3228.9658,3207.032,3157.218,3107.8584,3002.5603,3017.491,3062.1091,3020.0344,2974.263,3017.5447
5611.828125,5434.7744,5585.946,5932.5967,5666.9263,5349.629,5520.717,5792.945,5769.709,5523.1206,5538.328,5589.038,5782.445
1776.423583984375,1657.6891,1752.9717,1804.3593,1749.9958,1607.8889,1682.2491,1741.2737,1751.1193,1650.9729,1611.2789,1598.8741,1744.9114
1278.8101806640625,1227.7295,1236.8767,1254.2961,1245.7256,1226.372,1207.1772,1166.2369,1171.9788,1189.4017,1172.9843,1155.2756,1172.0695
1826.8759765625,1712.7852,1723.2114,1813.9542,1784.2749,1680.2445,1675.7328,1724.0973,1732.2327,1633.1244,1628.657,1601.4336,1698.1832
3383.82568359375,3231.5366,3287.4292,3564.2874,3397.0474,3244.19,3269.286,3481.8376,3498.2808,3223.5693,3226.5125,3219.9783,3425.795
2650.199951171875,2544.5474,2563.4229,2599.4634,2581.744,2541.5168,2501.8174,2417.151,2429.2732,2465.0728,2431.1003,2394.2942,2429.2468
4430.158203125,4230.8203,4327.1177,4637.956,4492.2944,4293.773,4304.756,4361.8086,4401.882,4219.4185,4230.3076,4197.4814,4394.0205
3627.65771484375,3441.851,3539.1123,3692.4014,3625.148,3396.9663,3492.0317,3592.2102,3602.8015,3450.146,3398.9565,3389.9065,3569.755
5656.90380859375,5371.1763,5415.036,5814.0044,5675.2563,5298.784,5317.4136,5540.533,5630.7866,5272.0107,5236.0767,5319.826,5552.518
3971.8544921875,3686.86,3727.7957,3938.9795,3893.3757,3601.98,3577.1328,3567.2354,3694.021,3494.3066,3455.206,3367.475,3605.273
