V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
1381.5511474609375,1380.7863,1395.2528,1380.2998,1384.7202,1383.9517,1396.4331,1382.1531,1392.115,1374.9357,1381.1982,1386.2625,1381.049,1387.4257
1464.59326171875,1464.0385,1472.3368,1463.083,1466.2426,1465.1682,1473.2557,1464.122,1470.8011,1459.4731,1463.5259,1466.6339,1463.4021,1467.8206
1100.16748046875,1099.6116,1118.3423,1099.4044,1105.6433,1103.4176,1120.9067,1102.1506,1113.9806,1092.5719,1100.5245,1104.7284,1097.6676,1105.4854
1584.1546630859375,1582.3782,1593.8682,1581.8492,1584.8835,1585.1302,1593.9484,1583.0411,1590.66,1576.9475,1583.0496,1586.8384,1582.9026,1587.7963
1577.2303466796875,1574.2849,1589.0614,1574.7511,1578.225,1577.6932,1588.4985,1575.9149,1584.8636,1569.1901,1575.7467,1580.3326,1574.7876,1581.711
1610.3018798828125,1608.5186,1620.5942,1607.5771,1611.6062,1611.2695,1621.4976,1609.5354,1617.802,1602.866,1608.9116,1613.3484,1609.197,1614.6638
1789.1123046875,1787.7352,1796.9858,1785.8325,1789.9169,1788.8801,1798.5183,1787.6832,1795.6351,1781.3391,1786.7568,1790.7894,1787.0358,1793.1185
1076.87744140625,1072.4995,1092.2404,1072.6256,1080.3192,1077.7308,1092.3875,1080.0509,1090.3062,1068.2079,1075.873,1080.1676,1073.7095,1088.5769
1310.5623779296875,1309.8534,1305.4095,1311.9468,1310.4634,1309.1215,1305.353,1309.1108,1307.5316,1310.3179,1306.9581,1311.364,1310.1609,1313.9573
1656.873779296875,1655.9453,1660.6327,1654.4971,1657.9513,1655.3955,1662.4572,1655.8695,1661.1844,1651.4305,1653.9913,1657.1571,1654.1155,1659.9448
1562.6629638671875,1562.1295,1566.7509,1560.2904,1563.5571,1561.0499,1569.4916,1561.2682,1567.4579,1556.4503,1559.1093,1562.7251,1559.9764,1565.1963
1499.53515625,1498.7227,1504.4852,1497.3549,1500.7599,1498.7625,1505.8533,1498.8734,1504.2058,1494.6012,1497.2639,1500.3478,1497.4857,1502.1593
1329.2669677734375,1328.076,1330.8203,1327.7598,1330.5896,1327.5065,1334.8583,1328.1091,1333.3806,1324.179,1325.865,1329.242,1325.0498,1332.0503
775.571533203125,776.941,780.0444,774.67053,775.9606,773.93695,782.12415,773.40515,780.03906,771.4905,772.4888,774.947,772.32117,776.16144
1065.4254150390625,1064.76,1073.5308,1064.1045,1067.6481,1066.428,1075.1046,1065.787,1072.2432,1060.6577,1064.2927,1067.8982,1064.278,1069.0635
1706.7130126953125,1702.3398,1720.1222,1702.5889,1708.6791,1708.0264,1720.2189,1707.1016,1716.6313,1697.1481,1704.4357,1710.9462,1703.3142,1715.3286
1587.4681396484375,1586.2422,1593.2606,1584.9735,1587.9886,1587.3226,1594.5469,1586.3545,1592.1046,1581.2249,1585.3685,1588.7712,1585.4165,1589.9987
719.3373413085938,685.48425,768.6743,697.4772,728.8815,689.6956,766.9396,732.98773,768.21436,651.42206,680.59485,718.7642,660.1056,784.1861
1431.2310791015625,1425.8782,1424.759,1426.8351,1429.1992,1426.3347,1426.6573,1431.4071,1428.2654,1425.4258,1422.8473,1427.478,1424.456,1434.3835
1637.646240234375,1635.1398,1648.7578,1635.2588,1638.9529,1638.5123,1648.9956,1635.722,1644.5266,1629.3993,1635.7332,1640.4296,1635.7859,1641.0637
1818.7020263671875,1816.4424,1827.1241,1815.682,1819.2711,1818.0422,1828.237,1815.7566,1824.486,1810.0782,1815.6274,1819.8973,1815.7546,1821.1326
1422.62646484375,1408.9315,1428.4379,1414.5137,1423.6074,1412.048,1432.3486,1423.7667,1429.8866,1400.8873,1408.2523,1418.1406,1405.0736,1433.1619
1436.5264892578125,1435.2743,1437.8907,1435.4242,1436.9302,1436.2032,1438.494,1436.9413,1437.7695,1434.1298,1435.5415,1436.4437,1435.0323,1438.2256
12945.447265625,12937.359,12952.0,12936.767,12947.793,12942.492,12958.569,12947.438,12952.866,12928.391,12935.999,12944.584,12933.752,12955.625
1396.521484375,1394.8228,1389.348,1396.3816,1397.0693,1393.9775,1392.9185,1394.4321,1395.5322,1393.657,1389.4926,1396.8513,1392.7717,1402.7545
1782.4451904296875,1776.0903,1780.4401,1777.8619,1780.949,1778.4479,1781.6068,1782.9772,1782.3109,1773.7311,1775.8302,1778.7493,1774.5703,1786.4652
1575.2242431640625,1575.3427,1572.7258,1575.4974,1575.5898,1574.9182,1574.2566,1575.1415,1574.4019,1574.7104,1573.8082,1575.1937,1575.1658,1576.3066
1679.8687744140625,1678.314,1676.7294,1678.6187,1678.7734,1678.4819,1676.6829,1680.0675,1677.7974,1677.9045,1677.5735,1678.2743,1678.5398,1680.193
1418.26123046875,1415.7994,1416.1271,1416.7296,1417.1559,1415.5006,1415.881,1417.5737,1416.6201,1414.9647,1414.913,1416.4402,1414.6672,1419.1025
1273.8946533203125,1272.4257,1275.2618,1272.7769,1274.25,1273.4325,1275.6868,1274.3369,1275.177,1271.4082,1272.8408,1273.6947,1272.2476,1275.7643
1581.270263671875,1575.3391,1579.757,1576.9918,1580.137,1577.5448,1580.8912,1581.9244,1581.5482,1572.8923,1575.0442,1577.8861,1573.7333,1585.2601
1489.260498046875,1487.5267,1486.5264,1487.785,1488.371,1487.748,1486.6537,1489.3864,1487.5594,1487.1666,1487.0002,1487.4633,1487.5472,1489.5889
1427.2598876953125,1426.124,1428.4539,1426.164,1427.6407,1426.9487,1429.1277,1427.6179,1428.4043,1425.0409,1426.227,1427.1686,1425.871,1428.7588
1599.0010986328125,1596.6381,1596.5051,1597.5759,1597.6931,1596.2169,1596.0797,1598.2189,1596.8837,1596.0139,1595.62,1597.219,1595.7102,1599.6531
1660.17333984375,1659.0791,1657.2561,1659.716,1659.1378,1658.6625,1656.6906,1660.0538,1658.1003,1658.599,1658.2882,1658.9448,1658.6282,1660.3928
14363.4775390625,14364.2295,14338.348,14366.835,14367.483,14360.295,14352.89,14362.646,14354.949,14359.019,14349.21,14363.818,14363.154,14375.392
1265.4427490234375,1264.0842,1266.7179,1264.3551,1265.8052,1265.0521,1267.1685,1265.8591,1266.6368,1263.1151,1264.453,1265.3016,1263.9246,1267.1611
1472.18603515625,1470.753,1469.5691,1471.2998,1471.2108,1470.3859,1469.1814,1471.9784,1470.3063,1470.1761,1470.0808,1470.6719,1470.1631,1472.3615
11115.2392578125,11104.998,11123.493,11106.834,11117.874,11112.034,11127.431,11118.133,11123.02,11097.068,11107.306,11113.766,11103.364,11127.55
12572.2763671875,12574.88,12552.735,12575.162,12576.043,12569.132,12563.159,12570.38,12564.748,12569.952,12561.846,12572.154,12573.429,12580.704
14464.93359375,14415.763,14445.265,14429.482,14451.801,14432.674,14453.768,14467.963,14460.732,14397.807,14412.807,14435.293,14403.668,14494.433
14088.7177734375,14078.698,14062.02,14081.959,14081.08,14079.187,14061.539,14090.239,14072.42,14075.689,14072.433,14079.028,14082.363,14092.446
5312.587890625,5310.7744,5341.32,5310.6025,5320.264,5316.5913,5345.9,5314.84,5337.1577,5301.8765,5313.415,5321.1143,5310.2456,5322.483
12663.3662109375,12617.929,12648.455,12630.669,12653.524,12633.761,12656.546,12667.574,12662.86,12599.483,12614.939,12636.569,12605.391,12692.607
9708.4912109375,9702.091,9684.217,9707.744,9701.924,9704.553,9680.405,9705.617,9696.809,9706.85,9694.004,9712.311,9705.963,9722.358
12820.359375,12809.828,12797.341,12815.409,12813.031,12806.285,12792.608,12818.735,12803.363,12805.9,12803.69,12809.2,12805.568,12822.131
14319.802734375,14307.436,14262.662,14329.661,14308.582,14306.825,14250.953,14310.893,14288.461,14317.945,14281.449,14324.297,14311.133,14341.921
13347.912109375,13326.206,13326.219,13334.834,13337.718,13322.299,13322.876,13340.897,13329.888,13320.054,13317.412,13331.189,13316.808,13354.601
1594.6551513671875,1594.4872,1593.3898,1594.5485,1595.3137,1593.7234,1595.2444,1594.1964,1595.7021,1593.3314,1592.2327,1594.8213,1593.4297,1597.653
1392.2276611328125,1390.7887,1394.5048,1390.1891,1393.1006,1390.8927,1396.0135,1392.2955,1395.0791,1388.954,1389.3475,1392.3691,1389.6465,1395.3938
1520.9210205078125,1516.5172,1525.2031,1516.7358,1519.7831,1520.0676,1524.7921,1521.8077,1523.699,1513.6965,1518.3712,1522.3181,1515.171,1527.113
2055.991455078125,2054.9685,2050.1753,2057.464,2059.3792,2053.8909,2052.6863,2054.8948,2052.9734,2055.6382,2051.526,2057.879,2054.4983,2062.2058
1497.3092041015625,1491.6909,1496.8865,1493.0085,1496.6069,1493.9717,1497.8922,1497.6078,1498.348,1490.3528,1491.0526,1494.6224,1490.5199,1501.363
1052.358154296875,1051.2698,1054.0791,1050.8171,1053.0177,1051.3491,1055.2191,1052.4092,1054.5131,1049.8834,1050.181,1052.4651,1050.407,1054.7513
1262.5782470703125,1262.4452,1261.5763,1262.4935,1263.0999,1261.8403,1263.0444,1262.2152,1263.4071,1261.5305,1260.6602,1262.7098,1261.6079,1264.952
1270.8826904296875,1266.114,1270.5232,1267.2324,1270.2863,1268.0496,1271.3771,1271.1361,1271.7639,1264.9784,1265.5719,1268.602,1265.12,1274.3232
1459.9742431640625,1458.4268,1458.0131,1458.062,1459.6771,1458.1139,1458.7692,1459.4526,1459.36,1457.9287,1456.5985,1458.8015,1457.6893,1461.926
1694.8856201171875,1692.0819,1693.0023,1693.2191,1694.1122,1692.7206,1692.4482,1694.1697,1693.3575,1691.8507,1690.9652,1693.18,1691.6672,1695.5914
2578.0458984375,2576.5278,2573.7363,2577.6108,2578.1042,2576.0906,2572.8237,2576.8105,2576.537,2575.333,2574.0244,2577.8384,2575.9233,2583.256
1580.9569091796875,1578.3422,1579.1996,1579.4028,1580.2362,1578.9376,1578.6832,1580.2896,1579.5314,1578.1265,1577.2999,1579.366,1577.9552,1581.6156
1629.8365478515625,1628.2754,1627.2845,1628.4829,1629.4767,1628.1053,1627.3146,1629.2358,1628.4592,1628.0371,1626.4059,1628.4244,1627.4769,1631.5724
1341.8544921875,1339.635,1340.3636,1340.5353,1341.2423,1340.1406,1339.9252,1341.2882,1340.6449,1339.4518,1338.7506,1340.5043,1339.3066,1342.4138
1565.45556640625,1563.7957,1563.353,1563.405,1565.1368,1563.4607,1564.1633,1564.8962,1564.797,1563.2618,1561.836,1564.1982,1563.0054,1567.5483
1290.35595703125,1289.1199,1288.3359,1289.2844,1290.0708,1288.9855,1288.3593,1289.8802,1289.2655,1288.9315,1287.6401,1289.2384,1288.4882,1291.7301
1520.2803955078125,1518.8241,1517.8999,1519.018,1519.9445,1518.6656,1517.9277,1519.7202,1518.9955,1518.6022,1517.0804,1518.9634,1518.0793,1521.8997
15348.5126953125,15349.228,15388.527,15351.449,15364.6455,15349.763,15403.633,15355.787,15386.722,15331.124,15338.378,15363.692,15348.013,15380.072
10966.97265625,10969.014,10966.922,10971.67,10977.778,10959.085,10983.886,10968.252,10977.942,10957.961,10952.955,10971.037,10958.188,10990.133
5827.15673828125,5820.318,5805.122,5826.3594,5824.6787,5821.073,5809.4414,5821.911,5816.5137,5823.073,5812.461,5826.353,5820.923,5835.2563
11190.119140625,11188.952,11228.043,11191.237,11202.494,11190.893,11237.538,11195.412,11223.326,11173.841,11182.8545,11202.344,11188.059,11213.936
5224.125,5221.584,5199.616,5218.6357,5226.783,5213.386,5208.7104,5221.2095,5217.9375,5217.838,5201.2646,5220.479,5213.318,5238.528
11778.8935546875,11772.67,11783.496,11775.18,11779.826,11767.586,11788.691,11777.21,11786.999,11768.887,11765.02,11779.088,11768.731,11793.104
4704.12548828125,4701.727,4692.544,4705.2773,4703.62,4699.431,4689.9834,4700.55,4698.04,4701.271,4695.2896,4704.2383,4702.1714,4709.5645
10085.7587890625,10084.797,10121.776,10086.983,10097.41,10086.903,10130.147,10090.863,10116.894,10070.989,10079.852,10097.346,10084.018,10107.463
9895.072265625,9887.96,9887.22,9896.813,9898.195,9889.945,9889.511,9894.545,9890.715,9886.808,9884.943,9889.02,9889.995,9898.6455
12588.68359375,12557.418,12610.295,12564.259,12587.674,12564.084,12611.576,12591.602,12613.96,12541.168,12550.874,12578.772,12544.608,12617.433
11866.560546875,11868.72,11865.387,11871.485,11877.992,11857.824,11883.73,11867.64,11877.6,11856.972,11851.193,11870.762,11857.163,11891.642
13066.896484375,13059.945,13070.439,13062.695,13067.529,13053.9795,13075.882,13064.777,13074.757,13056.085,13050.971,13066.827,13055.422,13082.56
7384.732421875,7373.6777,7355.1064,7381.4478,7378.0664,7369.3296,7355.5664,7382.723,7366.017,7373.727,7366.94,7374.505,7373.699,7387.6367
15311.2353515625,15313.001,15298.488,15317.282,15324.224,15299.238,15323.077,15309.757,15318.644,15300.313,15289.563,15313.725,15300.148,15342.765
8216.37109375,8208.881,8257.473,8214.889,8223.82,8215.055,8256.82,8220.8955,8249.924,8197.061,8210.553,8231.218,8205.084,8245.721
14987.265625,14951.846,15002.159,14958.871,14983.335,14957.588,15003.326,14988.556,15009.086,14934.455,14941.79,14973.158,14936.822,15017.195
1347.9432373046875,1347.9938,1351.7042,1348.2146,1349.4113,1348.0983,1353.002,1348.6122,1351.4529,1346.3752,1347.1238,1349.3339,1347.8993,1350.7302
6742.3212890625,6735.217,6726.7104,6740.9355,6741.96,6735.5723,6739.344,6739.6626,6739.8013,6729.678,6725.138,6741.403,6732.455,6759.3745
11335.0166015625,11328.106,11303.6045,11338.714,11331.401,11328.483,11305.377,11331.464,11321.801,11333.072,11311.194,11336.703,11327.94,11354.847
14918.2568359375,14920.016,14906.308,14924.172,14931.028,14906.634,14930.316,14916.938,14925.817,14907.519,14897.263,14920.74,14907.369,14948.9375
11763.0986328125,11731.848,11541.734,11870.712,11814.102,11715.543,11461.252,11708.375,11627.6875,11807.406,11625.199,11844.91,11768.933,11939.609
7182.15185546875,7161.293,7193.682,7169.9556,7183.296,7168.345,7198.34,7190.3755,7197.6465,7150.9077,7159.905,7176.7285,7154.945,7206.83
15381.96875,15345.587,15396.669,15352.765,15377.731,15351.308,15397.8125,15383.1045,15403.92,15327.811,15335.071,15367.269,15330.119,15412.476
13820.6962890625,13788.086,13835.737,13794.636,13817.508,13793.764,13836.916,13822.288,13841.816,13771.874,13779.243,13808.18,13774.342,13848.784
13467.0732421875,13461.909,13464.957,13465.181,13468.066,13455.459,13471.538,13466.037,13471.666,13459.177,13451.921,13468.278,13458.006,13483.659
15602.72265625,15591.43,15593.387,15598.496,15597.742,15581.736,15596.796,15597.323,15598.777,15588.129,15576.937,15600.284,15580.81,15616.84
1458.220703125,1455.975,1458.1296,1456.9562,1457.5387,1455.1708,1458.1315,1457.0852,1457.7438,1455.2725,1454.3204,1457.0647,1454.4172,1459.0121
8752.576171875,8730.6045,8787.795,8732.678,8760.498,8752.394,8794.491,8758.097,8779.178,8713.911,8733.385,8755.475,8730.689,8776.971
5767.65771484375,5762.607,5756.365,5763.763,5770.002,5761.898,5762.8394,5762.3135,5765.029,5759.9946,5753.812,5766.2026,5758.014,5778.338
8580.91015625,8569.888,8578.042,8577.906,8586.173,8572.918,8574.364,8581.906,8578.477,8577.196,8567.238,8580.132,8569.135,8592.537
15202.884765625,15191.903,15194.21,15198.748,15198.052,15182.517,15197.606,15197.696,15199.333,15188.679,15177.9,15200.574,15181.528,15216.647
878.8176879882812,878.2563,879.1652,878.41583,878.29156,876.83167,879.02856,877.27936,877.50824,876.3701,876.57263,879.27454,877.11633,879.3288
1409.3533935546875,1403.6615,1411.4493,1405.3032,1409.5717,1406.9615,1412.6265,1410.6577,1412.5198,1401.517,1403.883,1407.5842,1402.8789,1414.9559
1392.4559326171875,1390.8774,1398.096,1390.7837,1394.3093,1392.6576,1399.1876,1393.3434,1397.5646,1388.6882,1390.9711,1393.8038,1390.45,1396.6868
1316.0355224609375,1314.197,1316.5864,1314.031,1316.2477,1315.2336,1317.3452,1316.2307,1317.0293,1313.4272,1313.831,1315.5417,1313.9524,1317.9337
1350.0205078125,1347.5156,1350.7719,1348.668,1350.0625,1348.8986,1351.0865,1350.334,1350.91,1346.5881,1347.2048,1349.4805,1347.082,1351.9109
1083.967529296875,1084.1252,1084.5032,1083.5885,1084.7805,1083.672,1085.9133,1084.043,1085.4286,1083.0443,1082.9451,1084.138,1083.3435,1085.2952
1226.0848388671875,1226.2585,1226.618,1225.6704,1226.9825,1225.737,1228.1868,1226.1528,1227.6747,1225.0647,1224.9249,1226.2511,1225.3784,1227.5684
11621.4775390625,11587.019,11581.814,11596.312,11604.778,11588.8545,11584.707,11621.785,11596.072,11578.895,11571.726,11590.214,11573.894,11634.732
997.2857055664062,996.12683,1001.4686,996.07874,998.6465,997.4566,1002.25366,997.93524,1001.0497,994.5302,996.24304,998.2996,995.8344,1000.3969
686.811767578125,680.0824,685.5887,681.78723,685.3237,682.3523,685.99536,686.6322,686.45325,677.92145,680.07996,683.2531,679.1489,690.41205
1245.9163818359375,1240.8778,1247.8584,1242.3278,1246.1337,1243.8177,1248.9116,1247.0898,1248.7885,1238.9601,1241.0933,1244.3832,1240.194,1250.9264
1296.3145751953125,1293.9058,1297.0574,1295.0143,1296.3588,1295.2424,1297.3612,1296.6212,1297.185,1293.0115,1293.6134,1295.8027,1293.492,1298.141
1163.3233642578125,1161.6952,1163.9056,1161.5446,1163.5334,1162.6395,1164.5887,1163.5192,1164.2804,1160.9907,1161.3958,1162.924,1161.4872,1165.0513
1696.6622314453125,1696.8936,1697.2576,1696.1063,1697.8549,1696.153,1699.4049,1696.7479,1698.7521,1695.282,1695.0413,1696.8567,1695.6621,1698.708
1145.367919921875,1143.9103,1145.311,1144.1741,1145.3417,1144.6439,1145.691,1145.4811,1145.6992,1143.2344,1143.6855,1144.7302,1143.4999,1146.4961
1635.1324462890625,1628.5697,1637.4736,1630.4523,1635.3522,1632.354,1638.8301,1636.6234,1638.7216,1626.1117,1628.8102,1633.0642,1627.6628,1641.5643
884.6456909179688,883.62805,882.7663,884.55383,884.10834,882.8887,882.3275,883.1537,882.71936,883.85345,883.0382,884.4245,882.9834,885.09247
1327.90966796875,1326.7585,1328.8097,1326.917,1328.3164,1327.1552,1329.3629,1327.4929,1328.4629,1326.0444,1326.6951,1327.8597,1326.1139,1328.797
13653.685546875,13641.435,13579.379,13661.947,13661.391,13639.856,13599.974,13642.044,13622.695,13652.305,13611.05,13668.001,13645.25,13709.1875
1425.8389892578125,1426.0392,1426.4379,1425.3536,1426.872,1425.4298,1428.2804,1425.9385,1427.682,1424.647,1424.4835,1426.0369,1424.999,1427.5796
873.2162475585938,867.9572,872.79254,870.04926,873.4167,868.2384,872.83234,873.0477,873.6269,866.2326,867.32697,869.63544,865.48737,875.74945
1707.5400390625,1700.6884,1709.9576,1702.6549,1707.762,1704.6335,1711.3704,1709.0906,1711.266,1698.1283,1700.9336,1705.3706,1699.7391,1714.2396
1200.546630859375,1196.3682,1204.3444,1197.8842,1200.5217,1197.6011,1204.3702,1200.0212,1203.2899,1195.299,1197.2828,1199.6954,1196.2662,1202.5057
1512.8648681640625,1510.0758,1513.7523,1511.3575,1512.914,1511.6375,1514.1046,1513.2338,1513.8864,1509.0393,1509.7533,1512.287,1509.6124,1514.991
1589.719482421875,1587.5299,1590.2755,1587.3042,1589.9331,1588.7283,1591.1882,1589.941,1590.8375,1586.605,1587.0474,1589.1001,1587.2247,1591.9526
1183.7174072265625,1183.5963,1187.8826,1183.4458,1185.257,1184.3273,1188.7882,1184.2064,1187.7643,1182.09,1183.6073,1184.6643,1182.7627,1185.6415
1434.747314453125,1428.9813,1436.9014,1430.6311,1434.9675,1432.3269,1438.1058,1436.0797,1437.9783,1426.7992,1429.2139,1432.967,1428.1937,1440.4559
905.953125,905.36884,900.8102,907.17456,906.0968,905.36646,901.98364,905.986,903.8701,906.237,903.4969,907.15594,906.38965,909.8688
1647.8089599609375,1646.0898,1648.8297,1646.0774,1648.1978,1646.8314,1649.2206,1648.1422,1648.9314,1644.99,1646.0444,1646.9783,1645.2704,1649.6467
1364.72265625,1363.2488,1378.4071,1362.7458,1368.9443,1366.6976,1378.2588,1368.3925,1374.736,1358.6855,1365.8909,1369.0958,1362.774,1373.3936
1203.8846435546875,1203.564,1200.9866,1203.9464,1204.1493,1203.2201,1203.5947,1203.5582,1204.1821,1202.4043,1201.0148,1203.8801,1203.3314,1206.3131
1083.1739501953125,1083.1057,1082.918,1082.4038,1083.8729,1082.4358,1085.0653,1083.5396,1084.8351,1081.5481,1081.1829,1083.4937,1082.3136,1085.2284
1081.7269287109375,1081.4391,1079.1226,1081.7827,1081.9647,1081.13,1081.4661,1081.434,1081.994,1080.3973,1079.1483,1081.7229,1081.2302,1083.9092
1449.850341796875,1449.739,1448.827,1449.1016,1450.6294,1448.9581,1451.4431,1450.0144,1451.477,1447.9541,1447.2048,1450.1832,1448.931,1452.5414
1113.164794921875,1113.0946,1112.9017,1112.3733,1113.883,1112.4064,1115.1089,1113.5406,1114.872,1111.4939,1111.1185,1113.4934,1112.2803,1115.2764
1171.4608154296875,1171.1489,1168.6407,1171.521,1171.7184,1170.8142,1171.1788,1171.1434,1171.75,1170.0205,1168.6682,1171.4564,1170.9227,1173.8237
1252.0484619140625,1250.8308,1256.3732,1250.8616,1253.1152,1250.6052,1256.1576,1251.4651,1255.1024,1248.5084,1250.0433,1252.4729,1248.8027,1253.4304
1343.9090576171875,1342.6207,1354.1777,1343.377,1347.1901,1345.627,1355.0518,1345.7361,1352.7167,1340.1602,1344.577,1346.0057,1341.7294,1348.0956
854.593994140625,854.5822,860.4513,854.18066,856.435,855.4011,861.3091,854.96747,859.0201,851.9992,854.6133,856.1053,853.8912,856.60095
1282.5677490234375,1280.9266,1281.504,1283.595,1283.6093,1281.3472,1282.3529,1281.8123,1281.8816,1281.2109,1279.9695,1282.7566,1280.4257,1285.3339
1344.3995361328125,1340.4305,1342.2675,1340.6187,1342.3539,1341.4397,1343.4274,1344.0255,1344.1417,1339.4626,1338.8577,1341.956,1339.8754,1346.7117
1695.261474609375,1694.7516,1690.482,1695.55,1695.5764,1694.311,1694.1093,1694.5697,1695.3235,1693.3783,1691.0696,1695.1323,1694.5186,1699.0354
1258.3668212890625,1258.0857,1255.8512,1257.77,1258.2759,1257.7869,1257.5879,1258.6019,1258.4998,1257.0879,1256.0529,1258.3387,1258.1046,1260.094
1274.4859619140625,1273.5293,1272.0162,1273.8889,1273.5809,1273.4423,1272.5739,1273.7413,1273.3688,1273.1141,1271.6871,1273.9313,1273.8239,1275.1295
1240.0289306640625,1239.0981,1237.6256,1239.4479,1239.1481,1239.0131,1238.1678,1239.3044,1238.9419,1238.6942,1237.3054,1239.4888,1239.3845,1240.655
1144.7471923828125,1143.8882,1142.5289,1144.2109,1143.9343,1143.8098,1143.0299,1144.0786,1143.7438,1143.515,1142.2333,1144.2489,1144.1527,1145.3254
1000.1636962890625,1000.10095,999.9277,999.4525,1000.8091,999.48236,1001.9105,1000.5016,1001.6977,998.66266,998.32556,1000.4591,999.3691,1002.06104
1739.0491943359375,1738.5251,1734.1461,1739.3448,1739.3723,1738.0741,1737.8666,1738.3401,1739.1128,1737.117,1734.748,1738.9176,1738.2861,1742.9215
1272.18212890625,1271.9396,1269.4122,1272.0374,1271.8665,1271.7979,1270.6825,1272.2327,1271.8694,1271.2512,1270.1978,1272.3307,1272.1025,1273.7648
1574.72900390625,1574.2595,1570.2933,1574.9983,1575.0217,1573.8467,1573.6613,1574.0844,1574.7866,1572.9816,1570.8406,1574.6067,1574.0435,1578.2316
1142.920166015625,1142.7024,1140.4319,1142.79,1142.6366,1142.5751,1141.5731,1142.9656,1142.6394,1142.0839,1141.1378,1143.0535,1142.8488,1144.3419
1748.9603271484375,1744.2977,1745.1963,1744.5258,1746.2231,1745.152,1746.1863,1748.142,1747.7748,1743.3414,1741.8325,1745.5841,1743.5312,1751.0366
1658.95458984375,1658.6423,1655.1843,1658.4929,1658.7025,1658.329,1657.1647,1658.958,1658.7864,1657.4884,1655.9429,1659.0895,1658.8091,1661.5491
1277.922119140625,1277.8289,1277.0273,1277.2637,1278.6123,1277.1388,1279.3307,1278.0674,1279.3601,1276.2539,1275.5944,1278.2169,1277.12,1280.2935
1704.8314208984375,1700.286,1701.163,1700.5094,1702.1642,1701.118,1702.1283,1704.0334,1703.6774,1699.3522,1697.8834,1701.5402,1699.5385,1706.856
1540.923828125,1540.636,1537.4266,1540.496,1540.6908,1540.3442,1539.2623,1540.9252,1540.7678,1539.5637,1538.1293,1541.0494,1540.7941,1543.3309
1293.40673828125,1292.4843,1288.6545,1293.8998,1292.7133,1291.1652,1287.9823,1291.8191,1290.9722,1293.1315,1289.8003,1293.2053,1292.3236,1295.2201
1669.5584716796875,1668.3958,1666.173,1669.109,1668.501,1668.1986,1666.5404,1668.4117,1667.8129,1667.9435,1666.0197,1669.0028,1668.829,1670.6261
1797.732177734375,1796.4886,1794.0891,1797.2567,1796.6007,1796.2811,1794.4873,1796.5051,1795.8613,1796.005,1793.9336,1797.1448,1796.9584,1798.893
1726.60107421875,1726.2494,1722.4324,1726.6344,1726.0331,1726.116,1723.8433,1726.4392,1725.9054,1725.6455,1723.8466,1726.8705,1726.7042,1729.0807
1603.656494140625,1603.3293,1599.7888,1603.6847,1603.1272,1603.2042,1601.0961,1603.5017,1603.0085,1602.767,1601.0975,1603.9012,1603.7529,1605.952
1259.537841796875,1259.1638,1258.3997,1258.7017,1259.434,1257.8816,1260.5907,1259.1229,1260.6946,1257.0979,1257.907,1258.4473,1258.9073,1260.8608
1133.23193359375,1132.9117,1132.7555,1132.4501,1133.1139,1131.8016,1134.4355,1132.9899,1134.5416,1131.1833,1132.0195,1132.303,1132.8634,1134.4047
13464.6328125,13426.846,13476.036,13435.793,13459.229,13446.906,13484.937,13466.541,13482.019,13410.8,13428.678,13453.211,13424.064,13495.967
10241.2998046875,10194.464,10248.901,10208.477,10235.728,10184.213,10247.617,10234.829,10260.931,10163.825,10180.707,10215.979,10161.012,10285.545
12726.62109375,12725.561,12716.397,12723.997,12726.494,12723.765,12723.593,12724.893,12727.376,12717.398,12718.546,12725.933,12722.5205,12734.377
11549.4384765625,11537.439,11525.311,11548.2295,11549.978,11540.839,11514.63,11538.789,11535.307,11547.492,11537.503,11552.503,11536.194,11578.522
11766.498046875,11752.545,11764.838,11756.75,11759.625,11754.875,11767.444,11753.673,11759.92,11742.763,11745.153,11758.816,11749.383,11767.572
10860.2314453125,10858.031,10855.846,10852.553,10860.981,10854.882,10866.097,10859.227,10864.755,10847.204,10849.544,10858.921,10853.706,10868.393
1462.2490234375,1461.5386,1466.0282,1460.7942,1463.193,1462.1108,1466.7645,1462.7716,1465.9507,1458.587,1461.9937,1462.4631,1459.7915,1464.0836
8195.12890625,8191.285,8167.9673,8196.525,8192.779,8189.148,8171.517,8194.342,8184.237,8188.2134,8179.7188,8190.4775,8189.912,8202.844
16351.54296875,16318.999,16317.951,16321.997,16331.8,16322.323,16318.238,16342.86,16339.714,16309.991,16302.184,16324.05,16309.362,16361.923
2906.2900390625,2837.456,3132.3157,2870.0684,2971.1543,2923.4126,3132.4019,2973.6416,3093.8438,2772.8115,2883.6226,2956.899,2826.9636,3080.8904
7814.69189453125,7818.9087,7964.932,7809.9365,7849.783,7835.8364,7958.473,7833.022,7931.6396,7775.1157,7834.2124,7863.5,7813.6045,7881.2217
1250.0521240234375,1249.8289,1247.0574,1250.1461,1249.5392,1248.7026,1246.7507,1249.461,1248.2118,1249.1837,1247.5427,1250.1122,1249.3665,1250.9937
12344.873046875,12342.332,12331.83,12341.048,12347.772,12337.737,12345.581,12340.896,12351.97,12333.362,12327.648,12345.027,12336.242,12362.393
15265.5146484375,15264.271,15234.945,15264.393,15262.202,15261.323,15240.926,15261.536,15260.103,15260.641,15249.84,15266.62,15267.09,15283.374
