V1,V2,V3,V4,V5,V6
10292.3408203125,10461.887,10667.098,10844.819,11017.8545,11232.885
2791.41259765625,2917.7761,3047.0112,3166.9868,3297.906,3458.8027
4737.9267578125,4899.874,5093.926,5273.884,5468.7666,5711.0693
4100.6630859375,4273.3486,4478.6543,4663.67,4846.3535,5079.674
3355.376953125,3500.439,3675.865,3824.3423,3975.2468,4182.454
11054.271484375,11424.043,11923.805,12334.494,12673.9375,13187.607
2833.8818359375,2891.3555,2964.5447,3027.229,3070.0007,3127.0352
3941.21240234375,4052.434,4189.0435,4311.1763,4397.255,4528.0337
3010.85595703125,3107.2615,3227.3489,3336.0967,3436.0237,3548.5908
8599.2646484375,8857.611,9174.372,9458.441,9722.726,10027.522
2810.93505859375,2918.3037,3049.0835,3160.4895,3259.9546,3399.6855
3125.05029296875,3230.482,3349.1646,3442.4048,3541.896,3684.1772
2874.08447265625,2961.4395,3063.5059,3147.073,3231.789,3357.0251
4980.4287109375,5146.432,5325.4673,5492.87,5643.3145,5862.1836
2979.4609375,3080.4133,3203.5894,3309.4148,3409.0317,3539.0706
5620.94140625,5854.4473,6133.579,6373.1533,6600.7334,6905.4463
12246.5947265625,12648.578,13178.405,13611.024,14035.46,14629.451
4320.421875,4537.593,4777.0015,4986.964,5199.8574,5480.8833
4843.45263671875,5041.478,5278.0024,5489.298,5677.9263,5975.6055
3144.5947265625,3252.4878,3378.7683,3481.4224,3597.4478,3748.7283
15596.814453125,16202.763,16887.762,17460.895,18109.855,18960.904
2545.451171875,2619.9136,2701.0586,2786.106,2859.1086,2959.4304
17994.029296875,18521.475,19152.523,19676.256,20200.768,20962.896
4078.0478515625,4200.8994,4347.5977,4474.0205,4596.24,4760.127
13488.9150390625,13975.475,14559.577,15074.031,15568.837,16235.156
2124.02001953125,2206.6653,2295.3994,2376.4517,2470.8665,2585.9578
14362.62109375,14898.098,15491.944,16056.6875,16679.156,17454.041
2390.27734375,2476.288,2577.363,2663.739,2750.771,2863.7437
6648.5869140625,6890.3413,7167.3184,7407.384,7634.9727,7949.9004
3128.08203125,3251.8296,3400.6206,3529.11,3651.5137,3834.4822
2696.621337890625,2766.7405,2859.1821,2939.4397,3022.2275,3127.1577
5080.61181640625,5183.43,5328.6094,5450.3823,5580.9307,5729.38
7500.8291015625,7725.1074,8016.714,8251.08,8461.369,8765.955
2959.08740234375,3036.707,3143.4216,3227.7974,3306.0625,3423.3447
2330.069091796875,2388.763,2467.3364,2536.251,2613.3142,2705.1133
5781.35888671875,5991.5337,6260.967,6497.1665,6726.746,7043.1465
2488.547607421875,2608.653,2744.0264,2862.985,2993.188,3162.9568
4540.85595703125,4772.035,5035.8496,5264.8154,5509.869,5835.8604
2322.119384765625,2362.7664,2432.2478,2479.2417,2546.4731,2614.8506
6515.40576171875,6668.006,6895.5415,7063.758,7281.7803,7527.4863
11202.7021484375,11584.396,11988.096,12298.324,12636.158,13150.84
3097.059326171875,3201.1582,3334.3997,3449.9395,3552.9453,3700.1482
17967.837890625,18959.047,20140.244,21163.82,22207.05,23608.133
3404.22119140625,3507.6692,3627.719,3729.4045,3825.6553,3972.8528
8726.591796875,8966.381,9279.848,9620.59,9828.284,10189.167
3325.51123046875,3409.5884,3486.2495,3553.9187,3629.5947,3716.2432
3038.443603515625,3148.806,3280.7412,3401.676,3510.7607,3648.4297
3866.4990234375,4027.7793,4216.4053,4383.6606,4547.411,4755.738
2452.09326171875,2536.2566,2640.6516,2735.2346,2812.8425,2922.1116
3358.8857421875,3462.3403,3585.3457,3699.3896,3791.675,3948.6582
5404.197265625,5611.8926,5853.4653,6068.108,6259.3438,6544.425
13670.6123046875,14285.523,15029.609,15725.99,16366.848,17301.5
3211.599609375,3331.311,3474.951,3602.991,3717.069,3882.8618
8561.724609375,8993.1,9536.025,10006.699,10461.48,11078.777
2434.786376953125,2524.6611,2636.8445,2730.3005,2812.2744,2946.667
3973.037109375,4158.925,4416.1846,4627.6978,4834.55,5095.115
2682.604248046875,2788.7947,2918.7268,3041.9932,3151.9458,3283.103
3803.353515625,3907.4016,4028.41,4139.181,4244.077,4386.7114
2930.29833984375,3002.8623,3085.558,3162.872,3246.9187,3356.7734
5698.0849609375,5922.6147,6166.706,6371.7856,6589.9634,6906.458
5351.24462890625,5528.449,5743.1523,5942.3325,6138.118,6395.361
18626.04296875,19405.322,20386.092,21223.15,22010.18,23130.133
3011.583740234375,3101.5947,3231.296,3337.9028,3426.9277,3558.872
10709.4951171875,11004.085,11378.195,11688.513,12024.133,12430.742
4124.89599609375,4307.217,4530.2407,4728.6616,4928.765,5187.628
2346.78857421875,2433.5178,2554.6519,2653.2483,2753.349,2886.2363
9998.0400390625,10311.447,10712.507,11059.627,11375.531,11813.578
6913.3564453125,7199.7188,7571.2197,7881.17,8169.675,8596.814
10884.953125,11538.189,12348.195,13084.617,13833.629,14799.102
3480.4638671875,3492.38,3510.355,3509.491,3534.1323,3536.6504
3159.332275390625,3248.9429,3364.9468,3459.9329,3552.9185,3665.709
6123.93701171875,6146.364,6175.579,6174.8813,6228.601,6228.188
5079.8623046875,5134.89,5210.768,5251.9673,5323.766,5371.75
1512.159423828125,1512.2263,1514.5286,1515.6355,1518.3208,1519.1254
2999.4833984375,3013.1875,3036.171,3047.175,3068.2505,3075.7346
2847.547607421875,2910.8313,2982.1245,3044.5542,3108.83,3190.6536
4112.28955078125,4209.6045,4339.3022,4447.635,4548.134,4674.101
5520.27783203125,5567.611,5640.3735,5681.713,5741.4443,5789.6475
1538.7147216796875,1543.5604,1550.1274,1548.9926,1557.5018,1556.2998
16336.2734375,17149.748,18095.777,18961.521,19842.531,20979.688
4585.74169921875,4890.212,5250.9307,5574.7847,5926.1274,6338.2383
3315.73779296875,3423.3796,3565.4155,3691.2285,3809.9424,3950.1064
2830.63134765625,2938.3896,3078.35,3203.1543,3323.3774,3467.0479
3652.811279296875,3795.3552,3982.959,4143.7866,4320.9185,4527.936
12854.517578125,13549.746,14405.021,15214.146,16138.821,17215.568
3190.715576171875,3271.4573,3374.145,3468.854,3538.5298,3651.909
2233.6044921875,2301.6262,2393.1287,2475.0674,2535.8184,2631.0872
2861.2080078125,2944.9915,3040.7566,3126.0151,3198.194,3315.601
12912.27734375,13402.078,13949.421,14364.711,14885.315,15526.796
4050.503173828125,4250.9746,4481.644,4688.836,4893.874,5165.0293
6198.95361328125,6491.5127,6847.4375,7168.7344,7467.3613,7866.6426
2512.595947265625,2532.9297,2621.6497,2690.3481,2690.4116,2740.017
3339.6337890625,3481.478,3652.5461,3804.795,3948.7988,4155.141
2906.996337890625,3028.5293,3167.3752,3288.4617,3410.8086,3573.0032
5242.958984375,5299.42,5387.96,5433.9224,5508.3477,5535.04
4210.28173828125,4323.183,4468.398,4593.338,4705.848,4835.757
4182.52490234375,4225.3687,4277.803,4309.2114,4356.3823,4393.885
5075.66552734375,5101.228,5151.3613,5141.3564,5161.818,5175.1455
2689.48193359375,2718.9387,2753.642,2783.596,2813.9658,2848.964
4311.32861328125,4312.94,4330.6304,4299.3574,4305.925,4280.0166
1302.7301025390625,1307.427,1315.6025,1310.7318,1325.99,1325.3109
1076.4349365234375,1078.3663,1079.9554,1079.961,1082.7607,1084.3583
4843.41845703125,4942.467,5070.7383,5164.8555,5271.4233,5404.1577
5545.3642578125,5581.43,5662.8184,5646.3813,5680.2466,5698.3438
7165.35595703125,7150.607,7236.733,7238.206,7260.768,7291.3706
5567.505859375,5581.683,5612.3423,5622.2544,5649.8755,5667.8364
4358.8544921875,4391.8525,4432.432,4470.4873,4501.315,4536.9004
4098.12109375,4114.145,4158.8267,4142.836,4184.2886,4175.4097
9205.412109375,9319.163,9505.246,9634.703,9758.535,9856.257
2048.111083984375,2054.4631,2059.3594,2062.3645,2073.4482,2074.3364
6987.54248046875,6996.9956,6998.5195,6988.7046,6997.833,7003.7544
2607.962890625,2643.8662,2697.2295,2732.879,2773.5964,2820.299
1070.521484375,1071.0342,1078.8307,1078.0481,1080.6454,1082.7699
5704.87841796875,5724.722,5749.5273,5720.5806,5739.91,5715.3506
2392.321044921875,2399.024,2408.2483,2389.7837,2397.8892,2382.6853
1951.7081298828125,1966.1492,1986.7922,1971.7383,1997.291,1988.2142
8691.1279296875,8690.385,8697.244,8670.077,8678.057,8646.666
8533.5498046875,8843.107,9302.547,9664.02,10097.4375,10510.712
3119.354736328125,3232.6062,3376.958,3499.6953,3603.9248,3740.0396
4066.00146484375,4265.7803,4495.626,4708.2026,4911.91,5172.084
17485.095703125,18582.723,19880.045,21058.402,22181.207,23621.08
2525.366455078125,2600.9736,2682.8752,2756.811,2823.5728,2922.7073
6895.9208984375,7164.2715,7484.4385,7800.9873,8131.257,8554.703
8941.3447265625,9389.392,9904.279,10378.252,10842.41,11418.99
3572.4462890625,3705.6572,3863.5325,4011.5674,4169.5615,4355.805
9338.525390625,9719.301,10165.981,10556.212,10943.417,11494.682
3736.798828125,3744.058,3822.516,3849.1167,3893.5469,3900.2996
2888.322265625,2893.1833,2942.1804,2954.669,2996.4663,2980.26
4081.2314453125,4240.1523,4457.2383,4616.9746,4803.313,5035.68
2906.75927734375,3015.7305,3145.4155,3254.7124,3368.4316,3519.3994
2718.191162109375,2752.661,2800.9546,2800.674,2846.8442,2866.5903
4812.5595703125,5136.5693,5511.167,5857.4346,6204.3633,6663.009
4216.29345703125,4334.7607,4470.5117,4597.355,4703.232,4838.746
2323.51416015625,2425.7695,2550.9514,2658.7144,2762.501,2899.9443
6354.9091796875,6471.9873,6645.0083,6720.258,6839.8623,6991.2856
3507.22021484375,3682.0444,3912.164,4092.143,4314.587,4551.746
1845.43310546875,1818.2614,1842.5431,1868.171,1875.2,1876.7102
4332.60791015625,4451.168,4591.592,4723.451,4775.0244,4961.9795
2848.06884765625,2931.2456,3034.5737,3132.5808,3182.7222,3322.4778
6450.80322265625,6743.1006,7088.835,7385.927,7687.1865,8108.01
2308.725341796875,2422.049,2547.5203,2655.4,2769.8613,2912.2156
2981.6748046875,3014.6895,3063.4817,3093.7483,3103.0918,3137.4958
3505.01806640625,3682.0112,3880.2139,4052.1157,4245.9863,4472.033
5107.74462890625,5359.097,5681.546,5999.593,6367.001,6768.1753
6599.2763671875,6909.7017,7165.243,7335.463,7675.997,7982.1523
2842.815185546875,2901.8784,2969.5444,3055.9602,3127.6458,3224.402
10695.9501953125,11082.727,11540.681,11998.956,12435.699,13021.682
2563.09814453125,2658.3445,2764.1106,2846.7827,2932.332,3052.3013
2873.21923828125,2983.8887,3111.7908,3219.7512,3331.4817,3480.8267
3718.608642578125,3860.373,4031.7827,4183.765,4333.83,4527.402
12465.9345703125,12549.786,13064.734,13348.672,13556.888,13996.737
3140.673583984375,3195.1218,3300.6533,3404.6655,3463.2908,3580.0635
2024.36279296875,2034.032,2063.799,2084.3677,2087.3088,2116.2227
3187.908447265625,3282.0918,3394.3298,3492.2078,3568.7632,3740.838
5103.49365234375,5315.246,5592.089,5840.2236,6053.001,6362.0024
3502.07666015625,3629.66,3726.5583,3831.3486,3953.5732,4082.5244
3068.79345703125,3200.4404,3372.5298,3521.5002,3658.1694,3825.707
3681.0419921875,3823.1968,3961.7065,4096.666,4252.0537,4442.9707
2916.864990234375,3004.5073,3110.3877,3190.621,3278.3586,3391.165
4927.021484375,5156.578,5423.1304,5637.786,5887.408,6189.9033
3624.50634765625,3793.3147,4022.3237,4228.301,4440.334,4713.241
4271.6376953125,4284.7393,4583.506,4757.345,4786.414,5057.8184
2177.50830078125,2259.215,2360.355,2444.3179,2519.2822,2608.2634
2928.3671875,2980.9438,3046.0679,3108.6685,3176.2717,3243.073
4067.6240234375,4262.0283,4489.0796,4691.5176,4887.7305,5157.267
7626.255859375,8036.578,8542.981,8992.647,9418.607,10002.789
2763.604248046875,2835.6587,2923.5295,3003.898,3083.0195,3179.3843
4226.0048828125,4430.5674,4676.396,4918.0933,5166.3257,5474.4565
3286.14501953125,3392.9214,3507.877,3633.1257,3768.59,3921.037
20641.376953125,21803.68,23210.74,24496.39,25885.438,27537.719
5520.76171875,5770.2407,6069.927,6344.133,6610.951,6944.74
2950.08544921875,2957.4675,2956.3865,2959.6753,2956.4607,2929.2107
1798.23095703125,1834.926,1905.8611,1953.7405,1982.8108,2053.2854
5334.58203125,5702.1143,6137.12,6539.3667,6930.1455,7425.153
7393.62890625,7672.937,8029.919,8352.025,8679.076,9100.634
3263.5634765625,3370.5786,3490.6797,3614.6924,3735.251,3904.1729
11320.220703125,11804.12,12357.287,12871.546,13387.672,14120.511
2749.31640625,2832.8826,2919.2214,2980.6802,3069.1577,3175.1147
6511.73974609375,6738.834,6974.839,7145.7954,7371.507,7669.451
11028.060546875,11448.187,11957.732,12457.981,13048.615,13688.01
3097.008544921875,3196.825,3313.5474,3413.3008,3514.4807,3641.8433
4703.123046875,4903.45,5187.965,5448.297,5760.553,6099.583
4778.162109375,4963.3325,5185.9053,5354.0503,5549.0,5816.958
2426.53564453125,2502.7615,2612.2422,2699.6274,2779.6758,2899.2632
2345.94873046875,2438.1833,2556.8767,2656.146,2753.73,2884.6865
3478.77001953125,3606.0425,3770.7312,3907.2495,4042.8271,4225.009
5901.73095703125,6253.1543,6667.995,7046.7554,7421.5854,7895.5254
19281.296875,20797.836,22537.113,24152.58,25799.516,27882.344
14241.6875,14552.041,14896.311,15000.058,15300.897,15829.768
3094.2158203125,3163.4778,3245.7573,3285.7607,3340.6655,3397.2383
11096.3359375,11142.452,11311.931,11332.889,11492.314,11587.776
2992.481689453125,3073.7295,3193.3328,3306.7666,3398.2646,3534.023
8322.6455078125,8779.874,9361.81,9888.076,10384.822,11005.256
2260.040283203125,2331.1802,2430.59,2528.0522,2612.4785,2713.6118
15256.724609375,15982.107,16924.35,17743.549,18559.59,19530.994
6728.04150390625,7032.708,7391.174,7702.3984,8024.2036,8441.066
5719.87255859375,6009.583,6338.709,6642.8,6930.4424,7299.1543
3086.069580078125,3197.4849,3330.0747,3434.0999,3543.062,3702.5835
2868.78076171875,2987.141,3145.714,3274.104,3423.0376,3589.1836
3140.26611328125,3247.476,3373.1614,3480.8857,3591.9922,3746.819
3956.70751953125,3947.543,4038.5276,4007.7944,4058.9333,4090.5862
9275.953125,9724.199,10221.387,10675.5205,11135.903,11738.414
3180.31787109375,3255.1235,3370.545,3469.7898,3561.181,3676.6353
12241.0078125,12720.354,13283.806,13772.191,14306.277,14984.426
21660.376953125,22881.734,24255.469,25467.52,26722.984,28361.121
3144.43505859375,3249.5671,3373.8545,3483.2114,3590.8354,3731.8684
4422.8720703125,4620.619,4821.782,4978.3506,5138.913,5369.209
2983.54150390625,3104.949,3250.3215,3380.337,3510.7236,3677.7231
13615.9580078125,14322.119,15165.412,15917.027,16667.54,17642.543
2442.04736328125,2545.7798,2686.8064,2794.187,2914.7368,3060.9858
5116.390625,5319.34,5598.4536,5840.882,6084.3447,6373.2227
3005.24560546875,3064.7246,3166.7085,3248.7568,3335.088,3451.2979
6376.88671875,6555.0103,6810.547,7023.2734,7243.3584,7548.6123
3288.864501953125,3400.3574,3566.4287,3712.0781,3865.3206,4043.7031
2690.765380859375,2712.0574,2785.687,2823.6494,2861.831,2891.1675
18606.447265625,19429.172,20333.562,21153.781,21983.098,23094.34
3155.556884765625,3290.6719,3443.7983,3581.414,3721.4534,3909.604
2300.259765625,2352.2505,2441.438,2540.2166,2637.595,2740.397
3306.23974609375,3372.2363,3481.648,3612.2769,3734.338,3868.893
4674.80908203125,4845.867,5061.189,5261.735,5447.3833,5703.4707
12479.9208984375,13092.252,13792.802,14435.373,15080.574,15908.531
4337.39892578125,4476.2275,4669.152,4858.7544,5039.792,5234.99
8399.3232421875,8568.508,8801.426,9021.7,9272.154,9624.571
2851.904541015625,2941.66,3052.5728,3166.3728,3293.1587,3434.0376
3780.12255859375,3954.222,4157.12,4352.236,4567.8535,4831.1904
3249.827392578125,3358.2944,3489.0469,3601.267,3720.3755,3877.108
14930.900390625,15547.348,16271.934,16927.61,17555.207,18389.883
4370.60791015625,4605.585,4858.9385,5093.868,5328.193,5630.5293
2792.472900390625,2881.2817,3011.9802,3123.436,3220.9875,3352.4468
3111.12744140625,3250.5352,3440.1763,3603.8643,3750.0435,3940.7769
3937.478759765625,4083.5234,4277.9946,4450.6963,4630.8174,4829.6836
4647.400390625,4871.802,5162.842,5421.3516,5685.2715,5995.391
17428.3671875,18484.09,19948.969,21367.564,22996.463,24787.201
7785.001953125,8092.0557,8418.772,8678.068,8916.049,9323.358
3760.446044921875,3893.7266,4067.9226,4208.8477,4362.5513,4563.854
3684.31640625,3791.7937,3948.149,4068.4717,4188.525,4359.2275
3775.38720703125,4000.2493,4235.816,4421.112,4662.6016,4946.782
6264.181640625,6654.9585,7070.238,7404.9165,7814.5337,8317.119
3150.54931640625,3278.3801,3437.0862,3577.54,3726.8865,3910.0562
3334.826416015625,3472.0508,3641.8582,3792.962,3958.9954,4154.762
2707.78271484375,2799.6619,2898.8062,2995.7747,3099.416,3225.4297
7186.513671875,7534.6465,7951.552,8319.126,8642.012,9126.926
3298.657470703125,3473.5068,3653.955,3808.4424,3993.1045,4212.861
2186.72705078125,2300.1626,2419.4448,2521.5896,2638.8755,2784.4688
14362.9443359375,14620.526,14984.812,15241.774,15493.546,15832.501
11138.984375,11744.725,12485.292,13096.389,13835.984,14653.976
3678.70068359375,3825.831,4035.6387,4247.1914,4396.1562,4618.417
6053.41796875,6264.4146,6587.297,6950.037,7214.092,7573.962
5344.2080078125,5495.784,5746.5264,6073.6367,6404.118,6664.741
17771.21484375,18288.121,19092.398,20180.066,21299.145,22188.256
3134.919921875,3246.9045,3367.2815,3473.9924,3579.5752,3731.2607
11366.3310546875,11406.636,11447.544,11510.243,11534.293,11403.845
4158.9384765625,4332.67,4535.4355,4719.99,4918.584,5149.203
3577.60009765625,3641.039,3706.5093,3860.4297,3976.4316,4091.4895
11753.146484375,12536.115,13422.006,14213.134,15031.437,16050.153
3763.574462890625,3843.0498,3973.1875,4179.228,4383.7974,4540.786
4618.76416015625,4631.0654,4708.942,4766.389,4805.756,4839.1685
4731.9970703125,5012.25,5301.8955,5592.592,5936.078,6275.9824
20557.078125,21722.854,22970.049,24394.59,25957.137,27495.871
3019.156005859375,3001.0073,3052.7625,3135.7893,3127.7722,3119.8037
3621.150390625,3723.5154,3872.6353,3960.1318,4054.2046,4212.2803
3180.43115234375,3215.8457,3282.553,3295.2812,3327.9568,3392.3994
6346.8271484375,6504.2217,6744.854,6863.4224,7029.245,7283.5513
2767.47705078125,2829.0437,2904.4246,2972.8513,3027.404,3099.3157
3744.39208984375,3915.5112,4103.744,4269.4697,4440.53,4664.6567
4051.6220703125,4250.907,4469.7144,4662.9478,4866.962,5131.2983
2664.00830078125,2762.6438,2881.3364,2987.4631,3089.313,3214.8657
11597.9267578125,12134.539,12730.663,13249.365,13796.931,14517.917
14231.9169921875,14985.269,15842.477,16588.936,17338.596,18298.508
2939.2802734375,3023.3188,3129.8386,3223.6729,3311.9136,3425.2168
15172.666015625,15825.588,16510.725,17154.232,17781.264,18616.625
3640.80859375,3814.8345,4006.0073,4172.139,4352.726,4571.6963
3404.60205078125,3541.8513,3700.9976,3838.7861,3978.8672,4152.793
4563.755859375,4720.2646,4898.6553,5054.3057,5209.208,5406.0186
2008.962158203125,2087.9094,2158.4773,2195.1172,2253.2676,2352.1157
3795.572265625,3873.2798,3993.186,4052.3225,4146.915,4249.4893
13693.568359375,14486.832,15382.67,16228.502,17034.207,18078.277
3584.28173828125,3783.2188,4035.4272,4245.4565,4480.0425,4750.0767
2878.1484375,2983.36,3115.814,3241.7935,3365.912,3522.566
3956.904541015625,4150.9663,4400.69,4601.03,4804.3115,5065.548
3104.32958984375,3270.2925,3484.7417,3661.1833,3852.444,4085.8662
7852.9892578125,8060.154,8387.916,8822.26,9251.273,9588.035
2479.64453125,2624.3267,2793.2007,2942.519,3100.2524,3282.7896
3424.94873046875,3655.066,3920.8745,4159.5684,4407.7236,4706.0303
19207.474609375,20154.957,21238.72,22090.969,23082.623,24304.049
2258.594482421875,2374.912,2506.4092,2612.3958,2734.6099,2884.8198
3355.4580078125,3427.7085,3567.964,3678.8135,3789.1484,3911.7473
9310.271484375,9376.371,9473.568,9539.298,9623.305,9691.184
7365.2578125,7417.5923,7484.4097,7530.6074,7588.8267,7638.2354
6040.546875,6120.6196,6214.352,6254.58,6322.2734,6397.355
5158.3935546875,5280.1597,5425.1074,5546.8438,5672.8022,5824.6416
1317.75439453125,1339.3015,1367.3464,1382.8112,1402.9175,1426.0045
3554.392578125,3609.14,3669.0454,3691.4702,3733.0554,3772.279
3138.03076171875,3182.1187,3242.7122,3294.1206,3338.6533,3368.8826
2060.38037109375,2060.414,2060.9329,2061.8972,2061.592,2059.3364
8748.0439453125,8943.6,9181.083,9391.006,9559.057,9788.564
2937.230712890625,3021.1853,3141.7212,3248.8506,3344.5132,3469.8196
3428.79541015625,3504.7358,3645.2544,3755.4153,3852.104,3973.9849
1792.302490234375,1799.6569,1817.258,1826.6519,1837.7612,1850.9934
4007.218017578125,4046.7659,4131.3276,4172.1646,4218.1904,4267.2134
2525.02099609375,2535.4888,2551.2983,2544.8599,2553.938,2556.8374
9929.646484375,9958.666,10097.858,10031.253,10082.647,10103.059
1707.1905517578125,1706.4297,1720.7352,1714.5614,1720.3997,1722.1401
5137.4814453125,5146.533,5155.3125,5160.413,5182.306,5184.419
4710.22119140625,4725.8535,4751.617,4732.498,4751.9087,4730.3
3354.98583984375,3346.606,3349.138,3327.6726,3331.3186,3316.8774
2723.947265625,2809.0684,2919.3726,3015.624,3107.1516,3225.3706
2086.452880859375,2091.813,2104.727,2106.0603,2111.7131,2120.1292
5677.5283203125,5697.8325,5729.567,5734.1665,5769.065,5778.562
4388.07958984375,4456.58,4601.3687,4686.2344,4778.659,4877.3027
5257.61083984375,5284.8594,5344.6055,5351.027,5383.1216,5420.4424
4156.4052734375,4186.6055,4233.4644,4263.5244,4306.7036,4341.9526
1762.3931884765625,1773.7102,1795.9434,1826.0406,1862.6833,1889.4987
3812.31396484375,3945.7551,4106.175,4236.931,4349.25,4514.5425
1673.51318359375,1673.0983,1673.6526,1676.451,1693.9653,1694.3208
6671.43505859375,6785.136,6959.6685,7091.117,7222.9385,7353.3203
8311.7109375,8375.912,8512.955,8583.427,8681.856,8754.697
1898.8983154296875,1902.8308,1920.7694,1920.7789,1929.2703,1938.9481
3279.200927734375,3361.4465,3481.7593,3585.1582,3688.0225,3811.147
10094.30859375,10136.179,10193.801,10220.951,10253.711,10300.539
2601.8125,2602.2595,2612.9766,2612.8906,2619.3523,2620.4958
1607.527587890625,1607.1611,1617.1792,1618.121,1622.0021,1625.0522
2184.70751953125,2261.19,2358.8774,2443.8145,2521.7795,2627.084
4700.22265625,4816.9414,4971.8135,5088.8496,5224.4844,5359.9937
1346.4697265625,1350.642,1379.7101,1386.205,1399.7169,1412.7566
5039.1767578125,5059.7314,5197.9604,5251.233,5315.5493,5382.469
3575.48583984375,3643.5027,3792.0107,3904.5942,4001.9155,4132.821
3535.865478515625,3531.7764,3545.8408,3540.962,3544.4917,3545.5393
2906.08740234375,2905.5723,2916.5166,2919.968,2924.5513,2926.2534
6913.64501953125,6988.2407,7092.1987,7165.61,7249.7046,7332.8213
1928.9166259765625,1937.6704,1962.1287,1966.1929,1973.8098,1986.6888
2037.4320068359375,2037.5924,2050.5774,2043.8278,2063.83,2056.1013
1742.568115234375,1752.892,1760.0413,1759.1012,1769.0505,1768.7311
3646.61328125,3650.9824,3656.6711,3647.024,3649.9775,3642.9795
2896.479248046875,2920.0798,2947.2825,2967.559,2986.3647,3011.0637
8129.8173828125,8204.41,8310.996,8383.379,8463.51,8544.682
6886.63134765625,7002.3857,7148.9937,7273.491,7383.214,7526.7603
1895.130615234375,1895.6354,1903.654,1896.4431,1904.4928,1905.4546
3209.286865234375,3207.712,3229.5596,3220.5664,3232.1492,3232.6438
2510.24072265625,2515.5972,2528.0527,2528.6492,2539.8315,2540.7703
3493.437255859375,3542.5498,3650.4277,3721.7253,3787.3655,3853.536
9037.6884765625,9048.693,9060.279,9046.037,9057.753,9055.028
6989.326171875,7024.855,7065.992,7089.942,7126.592,7153.7554
3082.81689453125,3159.101,3260.021,3352.3306,3436.287,3538.441
1772.580810546875,1778.2535,1788.8612,1784.1746,1790.3949,1791.3981
4052.948974609375,4054.2717,4083.7651,4066.5464,4090.877,4090.861
2095.652099609375,2102.1958,2112.9175,2101.4653,2113.4128,2095.7078
2028.8768310546875,2030.2217,2043.1426,2034.1488,2050.7039,2048.9597
3110.3818359375,3119.8547,3130.3855,3120.1243,3132.7026,3119.8855
2096.754150390625,2082.0261,2092.6416,2086.4146,2130.1924,2130.8638
7468.91650390625,7480.911,7506.5425,7491.1,7508.149,7505.684
1401.897216796875,1412.1012,1433.2208,1443.1316,1461.6755,1467.6418
7536.5888671875,7582.591,7645.2085,7650.488,7689.2754,7722.1777
2077.95849609375,2084.9463,2098.1604,2092.4607,2100.2615,2100.611
3994.97119140625,4087.724,4189.3906,4281.452,4346.119,4469.431
16953.296875,17244.387,17778.586,18276.297,18247.0,18809.748
15279.6171875,16016.424,16924.832,17761.428,18630.541,19730.92
3198.639892578125,3376.6646,3583.4873,3765.295,3953.6523,4200.837
4154.9013671875,4409.968,4723.233,5034.163,5376.5815,5767.516
4171.146484375,4461.579,4818.1455,5161.744,5522.42,5960.3667
3644.99658203125,3762.6758,3911.021,4048.7903,4172.8735,4330.8877
10978.4609375,11529.168,12215.184,12835.076,13443.406,14209.091
3888.830810546875,4093.4414,4351.9956,4613.7275,4887.083,5204.1953
2815.021728515625,2908.992,3042.8909,3148.8538,3234.5322,3365.4688
14356.2431640625,15018.442,15830.533,16522.91,17151.922,18117.822
2558.29541015625,2612.352,2709.2354,2805.7168,2880.2478,2954.5923
2616.8408203125,2728.8367,2881.969,3037.5198,3169.841,3337.83
21874.89453125,22808.492,24038.16,25039.92,26168.371,27522.66
2833.982177734375,2924.0078,3055.5154,3177.124,3294.11,3441.9568
2386.10595703125,2450.4626,2546.2693,2635.2139,2684.1318,2803.5222
7201.4267578125,7575.6685,8004.8516,8350.239,8709.774,9209.591
4083.781494140625,4251.0596,4473.136,4665.1553,4856.162,5101.1006
2002.1700439453125,2068.771,2157.1943,2229.27,2305.2961,2404.667
2932.441162109375,3053.179,3195.3794,3320.5132,3454.9902,3639.337
8136.37158203125,8419.339,8882.33,9279.309,9754.277,10234.281
17510.1953125,18550.363,19867.043,21057.941,22171.723,23588.62
4094.1337890625,4347.998,4680.117,4977.1255,5306.0117,5695.756
8059.791015625,8609.917,9284.727,9894.025,10547.059,11346.889
3261.22509765625,3328.6787,3430.9368,3511.4106,3589.082,3657.5488
1648.9937744140625,1656.52,1672.6536,1673.4348,1687.0248,1688.2036
1239.747314453125,1259.195,1286.0205,1307.2942,1328.705,1349.2646
2625.48583984375,2629.483,2654.074,2648.5266,2654.18,2664.8438
1531.3109130859375,1542.4797,1562.2864,1563.1565,1580.7485,1582.0011
1255.9326171875,1276.8679,1305.2953,1324.2589,1349.4271,1370.5931
2282.631591796875,2302.5283,2340.4634,2350.6914,2381.9937,2397.8242
3605.942626953125,3667.3652,3776.4595,3836.868,3921.848,3985.773
4100.97265625,4130.5957,4178.9395,4192.987,4223.207,4248.4844
1203.475830078125,1202.8926,1211.5669,1207.44,1210.5967,1211.3702
2771.814697265625,2770.0667,2804.1982,2790.8296,2818.857,2810.996
14424.4677734375,15049.623,15755.788,16362.236,16978.45,17816.277
3404.4814453125,3536.1526,3692.1213,3828.239,3956.1382,4134.95
7305.2470703125,7600.848,7947.9385,8261.705,8556.893,8949.498
2838.563720703125,2934.2112,3071.29,3198.734,3305.232,3433.9226
3678.34130859375,3830.8455,4011.191,4161.182,4301.3877,4505.749
